d2_percentage,KEYS,SMARTS
0.018848925838548837,KLEK_2101,[!#1]c1c(Cl)[cH][cH][cH]c1Cl
-0.004041736919131185,KLEK_2102,[!#1]c1c(Cl)[cH]c(Cl)[cH]c1Cl
0.06126839381333123,KLEK_2103,[!#1]c1c(F)[cH][cH][cH]c1F
0.026932399676811204,KLEK_2104,[!#1]c1c(F)c(F)c([!#1])c(F)c1F
0.026932399676811204,KLEK_2105,[!#1]c1c(F)c(F)c(F)c(F)c1F
0.0,KLEK_2106,[!#1]c1c(n[cH]n1[CH3])[N+](=O)[O-]
0.0,KLEK_2107,[!#1]c1c(nc([CH3])n1[!#1])[N+](=O)[O-]
0.0,KLEK_2108,[!#1]c1c2[CH]([OH])[CH2]C([CH3])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2109,[!#1]c1c2[cH][cH][cH][cH]c2[cH]c3[cH][cH][cH][cH]c13
0.0,KLEK_2110,[!#1]c1c2[cH][cH][cH][cH]c2c([!#1])c3[cH][cH][cH][cH]c13
0.0,KLEK_2111,[!#1]c1c2[cH][cH][cH][cH]c2n3c([CH3])nc4[cH][cH][cH][cH]c4c13
0.0,KLEK_2112,[!#1]c1c2[cH][cH][cH][cH]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2113,[!#1]c1c2[CH2][CH2][CH2][CH2]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2114,[!#1]c1c2[CH2][CH2][CH2]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2115,[!#1]c1c2[CH2][CH2][CH2]c2nc3[CH2][CH2][CH2][CH2]c13
0.0,KLEK_2116,[!#1]c1c2[CH2][CH2][CH2]c2nc3[CH2][CH2][CH2]c31
0.0,KLEK_2117,[!#1]c1c2[CH2][CH2]N([CH3])c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2118,[!#1]c1c2C(=O)[CH2]C([!#1])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2119,[!#1]c1c2C(=O)[CH2]C([CH3])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
0.0,KLEK_2120,[!#1]c1n([!#1])c2[cH][cH][cH][cH]c2[n+]1[!#1]
0.0,KLEK_2121,[!#1]c1n([!#1])c2[cH][cH]c([!#1])[cH]c2[n+]1[!#1]
0.0,KLEK_2122,[!#1]c1n([CH3])c2[cH][cH][cH][cH]c2[n+]1[CH3]
-0.02357054213623356,KLEK_2123,[!#1]c1n[cH][cH][cH]c1[CH3]
0.0,KLEK_2124,[!#1]c1n[cH][cH][cH]c1[OH]
-0.28688824255393386,KLEK_2125,[!#1]c1n[cH][cH][cH]n1
0.0,KLEK_2126,[!#1]c1n[cH][cH]c(n1)c2[cH][cH][cH][cH][cH]2
-0.15487068297971193,KLEK_2127,[!#1]c1n[cH][cH]n1[!#1]
-0.04646120489391358,KLEK_2128,[!#1]c1n[cH][cH]nc1[!#1]
0.0,KLEK_2129,[!#1]c1n[cH][cH]nc1C(=O)[OH]
0.0,KLEK_2130,[!#1]c1n[cH][cH]nc1O[CH3]
-0.05454467873217595,KLEK_2131,[!#1]c1n[cH][cH]s1
-0.03165401597449592,KLEK_2132,[!#1]c1n[cH][nH]c1[!#1]
0.0,KLEK_2133,[!#1]c1n[cH][nH]n1
0.0,KLEK_2134,[!#1]c1n[cH]c(s1)c2[cH][cH][cH][cH][cH]2
-0.07743534148985597,KLEK_2135,[!#1]c1n[cH]n([!#1])c1[!#1]
0.0,KLEK_2136,[!#1]c1n[cH]n[nH]1
-0.019528805217102378,KLEK_2137,[!#1]c1n[cH]nc([!#1])c1[!#1]
0.0,KLEK_2138,[!#1]c1n[cH]nc2[nH][cH]nc12
0.0,KLEK_2139,[!#1]c1n[cH]nc2n[cH][nH]c12
0.0,KLEK_2140,[!#1]c1n[cH]nc2sc([CH3])c([CH3])c12
0.0,KLEK_2141,[!#1]c1n[cH]nc2sc3[CH2][CH2][CH2][CH2]c3c12
-0.18652469895420787,KLEK_2142,[!#1]c1n[nH]c([!#1])c1[!#1]
0.0,KLEK_2143,[!#1]c1n[nH]c([!#1])n1
0.0,KLEK_2144,[!#1]c1n[nH]c([NH2])n1
0.0,KLEK_2145,[!#1]c1n[nH]c(=O)[nH]c1=O
0.0,KLEK_2146,[!#1]c1n[nH]c(=O)c2[cH][cH][cH][cH]c12
0.0,KLEK_2147,[!#1]c1n[nH]c(=S)[nH]c1=O
0.0,KLEK_2148,[!#1]c1n[nH]c2[CH2][CH2][CH2][CH2]c12
-0.42491209847856753,KLEK_2149,[!#1]c1nc([!#1])c([!#1])[nH]1
-0.027612279055364744,KLEK_2150,[!#1]c1nc([!#1])c([!#1])c([!#1])n1
-1.0511560848307604,KLEK_2151,[!#1]c1nc([!#1])c([!#1])s1
-0.015487068297971194,KLEK_2152,[!#1]c1nc([!#1])c2[cH][cH][cH][cH]c2n1
0.0,KLEK_2153,[!#1]c1nc([!#1])c2c3[CH2][CH2][CH2][CH2]c3sc2n1
0.0,KLEK_2154,[!#1]c1nc([!#1])n([!#1])n1
-0.557534458726963,KLEK_2155,[!#1]c1nc([!#1])nc([!#1])n1
0.0,KLEK_2156,[!#1]c1nc([!#1])nc([NH][CH3])n1
0.0,KLEK_2157,[!#1]c1nc([!#1])nc([NH]N=[CH]c2[cH][cH][cH]c([N+](=O)[O-])c2[OH])n1
0.0,KLEK_2158,[!#1]c1nc([!#1])nc(Cl)n1
0.0,KLEK_2159,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2][CH2][CH2][CH2]2
0.0,KLEK_2160,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2][NH][CH2][CH2]2
0.0,KLEK_2161,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2]O[CH2][CH2]2
0.0,KLEK_2162,[!#1]c1nc([!#1])nc(O[CH](C(F)(F)F)C(F)(F)F)n1
0.0,KLEK_2163,[!#1]c1nc([!#1])nc(O[CH3])n1
0.0,KLEK_2164,[!#1]c1nc([cH]c(n1)c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
0.0,KLEK_2165,[!#1]c1nc([cH]s1)C2([CH2][CH]3[CH2][CH]4[CH2][CH]([CH2]3)[CH2]2)[CH2]4
-0.004041736919131185,KLEK_2166,[!#1]c1nc([cH]s1)c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2167,[!#1]c1nc([cH]s1)c2[cH][cH]c([!#1])[cH][cH]2
0.0,KLEK_2168,[!#1]c1nc([cH]s1)c2[cH][cH]c([!#1])c([!#1])[cH]2
0.0,KLEK_2169,[!#1]c1nc([CH3])[cH][cH]c1[OH]
0.0,KLEK_2170,[!#1]c1nc([CH3])[cH]c([CH3])n1
0.0,KLEK_2171,[!#1]c1nc([CH3])[cH]s1
0.0,KLEK_2172,[!#1]c1nc([CH3])nc(O[CH3])n1
0.0,KLEK_2173,[!#1]c1nc([CH3])nc2sc3[CH2][CH2][CH2][CH2]c3c12
0.0,KLEK_2174,[!#1]c1nc([NH2])nc(Cl)n1
0.0,KLEK_2175,[!#1]c1nc([OH])[cH]c(=O)[nH]1
0.0,KLEK_2176,[!#1]c1nc(=O)c([!#1])c([!#1])[nH]1
0.0,KLEK_2177,[!#1]c1nc(c([!#1])s1)c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2178,[!#1]c1nc(c([!#1])s1)c2[cH][cH]c([!#1])[cH][cH]2
0.0,KLEK_2179,[!#1]c1nc(Cl)nc(Cl)n1
0.0,KLEK_2180,[!#1]c1nc(I)[cH][cH]c1[OH]
0.0,KLEK_2181,[!#1]c1nc(nc(n1)N2[CH2][CH2]O[CH2][CH2]2)N3[CH2][CH2][CH2][CH2][CH2]3
0.0,KLEK_2182,[!#1]c1nc(nc(n1)N2[CH2][CH2]O[CH2][CH2]2)N3[CH2][CH2]O[CH2][CH2]3
0.0,KLEK_2183,[!#1]c1nc(O[CH3])nc(O[CH3])n1
-0.290892440120875,KLEK_2184,[!#1]c1nc2[cH][cH][cH][cH]c2[nH]1
0.0,KLEK_2185,[!#1]c1nc2[cH][cH][cH][cH]c2[nH]c1=O
-0.019528805217102378,KLEK_2186,[!#1]c1nc2[cH][cH][cH][cH]c2c([!#1])c1[!#1]
0.0,KLEK_2187,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)[nH]1
0.0,KLEK_2188,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)n1c3[cH][cH][cH][cH][cH]3
0.0,KLEK_2189,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)o1
0.0,KLEK_2190,[!#1]c1nc2[cH][cH][cH][cH]c2c3[cH][cH][cH][cH]c13
-0.5285999602666812,KLEK_2191,[!#1]c1nc2[cH][cH][cH][cH]c2n1[!#1]
0.0,KLEK_2192,[!#1]c1nc2[cH][cH][cH][cH]c2nc1[!#1]
0.07271372519217123,KLEK_2193,[!#1]c1nc2[cH][cH][cH][cH]c2o1
-0.42355233972146045,KLEK_2194,[!#1]c1nc2[cH][cH][cH][cH]c2s1
-0.03501587351507357,KLEK_2195,[!#1]c1nc2[cH][cH][cH][cH]n2c1[!#1]
0.0,KLEK_2196,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2[nH]1
0.0,KLEK_2197,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2o1
-0.015487068297971194,KLEK_2198,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2s1
0.0,KLEK_2199,[!#1]c1nc2[cH][cH]c([CH3])[cH]c2s1
0.02289066275768002,KLEK_2200,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2[nH]1
-0.04646120489391358,KLEK_2201,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2o1
-0.08956055224724951,KLEK_2202,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2s1
-0.03097413659594239,KLEK_2203,[!#1]c1nc2[cH]c(Cl)[cH][cH]c2o1
0.0,KLEK_2204,[!#1]c1nc2n([!#1])c(=O)[nH]c(=O)c2n1[!#1]
0.04914318305593768,KLEK_2205,[!#1]c1nc2n([!#1])c(=O)n([!#1])c(=O)c2n1[!#1]
0.0,KLEK_2206,[!#1]c1nc2nc([!#1])[cH]c([!#1])n2n1
0.0,KLEK_2207,[!#1]c1nc2nc([cH]c(c3[cH][cH][cH][cH][cH]3)n2n1)c4[cH][cH][cH][cH][cH]4
0.0,KLEK_2208,[!#1]c1nc2nc([CH3])[cH]c([CH3])n2n1
0.0,KLEK_2209,[!#1]c1nc2nonc2nc1[!#1]
0.0,KLEK_2210,[!#1]c1nc2sc3[CH2][CH2][CH2][CH2]c3c2c(=O)n1[!#1]
0.0,KLEK_2211,[!#1]c1nc2sc3[CH2][CH2][CH2][CH2]c3c2s1
-0.020888563974209434,KLEK_2212,[!#1]c1nn([!#1])c([!#1])c1[!#1]
0.0,KLEK_2213,[!#1]c1nn([CH3])[cH]c1Br
0.0,KLEK_2214,[!#1]c1nn(c([!#1])c1[!#1])c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2215,[!#1]c1nn(c([!#1])c1[!#1])c2[cH][cH]c([!#1])[cH][cH]2
0.0,KLEK_2216,[!#1]c1nn[cH][nH]1
0.0,KLEK_2217,[!#1]c1nn[cH]n1c2[cH][cH][cH][cH][cH]2
-7.803517862746201,KLEK_2218,[!#1]c1nnc([!#1])n1[!#1]
0.0,KLEK_2219,[!#1]c1nnc([!#1])n1c2[cH][cH][cH][cH][cH]2
-0.03097413659594239,KLEK_2220,[!#1]c1nnc([!#1])o1
0.0,KLEK_2221,[!#1]c1nnc([!#1])s1
0.0,KLEK_2222,[!#1]c1nnc([CH2][CH3])s1
0.0,KLEK_2223,[!#1]c1nnc([CH3])s1
0.0,KLEK_2224,[!#1]c1nnc([NH2])s1
0.0,KLEK_2225,[!#1]c1nnc2c([!#1])nc3nonc3n12
0.0,KLEK_2226,[!#1]c1nnc2c3[cH][cH][cH][cH]c3[nH]c2n1
-0.015487068297971194,KLEK_2227,[!#1]c1nnn[nH]1
0.01144533137884001,KLEK_2228,[!#1]c1nnnn1[!#1]
0.0,KLEK_2229,[!#1]c1nnnn1c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2230,[!#1]c1nnnn1c2c([!#1])[cH][cH][cH]c2[!#1]
0.0,KLEK_2231,[!#1]c1nnnn1c2c([CH3])[cH][cH][cH]c2[CH3]
0.0,KLEK_2232,[!#1]c1no[n+]([!#1])c1[!#1]
0.08011731965188006,KLEK_2233,[!#1]c1nonc1[!#1]
0.0,KLEK_2234,[!#1]c1oc2[cH][cH][cH][cH]c2[n+]1[!#1]
0.0,KLEK_2235,[!#1]c1oc2[cH][cH]c([!#1])[cH]c2c1[!#1]
0.0,KLEK_2236,[!#1]c1oc2[cH][cH]c([!#1])c([!#1])c2c1[!#1]
0.0,KLEK_2237,[!#1]c1oc2[cH]c([!#1])c([!#1])[cH]c2c1[!#1]
0.0,KLEK_2238,[!#1]c1oc2c([!#1])c([!#1])c([!#1])[cH]c2c1[!#1]
0.0,KLEK_2239,[!#1]c1s[cH][n+]([!#1])c1[!#1]
0.0,KLEK_2240,[!#1]c1s[cH][n+]([!#1])c1[CH3]
0.0,KLEK_2241,[!#1]c1s[cH]c(c1[!#1])c2[cH][cH][cH][cH][cH]2
0.060550975082587666,KLEK_2242,[!#1]c1sc([!#1])c([!#1])c1[!#1]
0.0,KLEK_2243,[!#1]c1sc([!#1])c(c1[!#1])c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2244,[!#1]c1sc([CH3])c([CH3])c1[!#1]
0.0,KLEK_2245,[!#1]c1sc2[cH][cH][cH][cH]c2[n+]1[!#1]
0.02289066275768002,KLEK_2246,[!#1]c1sc2[cH][cH][cH][cH]c2c1[!#1]
0.026932399676811204,KLEK_2247,[!#1]c1sc2[cH][cH][cH][cH]c2c1Cl
0.0,KLEK_2248,[!#1]c1sc2[cH][cH]c([!#1])[cH]c2[n+]1[!#1]
0.0,KLEK_2249,[!#1]c1sc2[cH][cH]c3[cH][cH][cH][cH]c3c2[n+]1[!#1]
-0.015487068297971194,KLEK_2250,[!#1]c1sc2[cH]c([!#1])[cH][cH]c2c1[!#1]
0.0,KLEK_2251,[!#1]c1sc2[cH]c(F)[cH][cH]c2c1Cl
0.0,KLEK_2252,[!#1]c1sc2[CH2][CH2][CH2][CH2]c2c1[!#1]
0.0,KLEK_2253,[!#1]c1sc2[CH2][CH2][CH2][CH2]c2c1C(=O)[NH2]
0.0,KLEK_2254,[!#1]c1sc2c([!#1])[cH][cH][cH]c2c1[!#1]
0.0,KLEK_2255,[!#1]c1sc2c([!#1])c([!#1])[cH][cH]c2c1[!#1]
0.0,KLEK_2256,[!#1]c1sc2C(=N[OH])[CH2][CH2][CH2]c2c1[!#1]
0.0,KLEK_2257,[!#1]c1sc2C(=O)[CH2][CH2][CH2]c2c1[!#1]
0.0,KLEK_2258,[!#1]c1sc2n[cH]nc([!#1])c2c1[!#1]
4.888862453769768,KLEK_2259,[!#1]Cl
0.5951280344257555,KLEK_2260,[!#1]F
1.0536879055840247,KLEK_2261,[!#1]I
4.618166185127151,KLEK_2262,[!#1]N([!#1])[!#1]
-1.9872165158467583,KLEK_2263,[!#1]N([!#1])[CH2]c1[cH][cH][cH][cH][cH]1
-0.6255599359345076,KLEK_2264,[!#1]N([!#1])[CH3]
-0.6705112246625546,KLEK_2265,[!#1]N([!#1])C(=O)[!#1]
-0.019528805217102378,KLEK_2266,[!#1]N([!#1])C(=O)O[CH2][CH3]
-0.7496108107661694,KLEK_2267,[!#1]N([!#1])c1[cH][cH][cH][cH][cH]1
0.7150495805165089,KLEK_2268,[!#1]N([!#1])c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
0.0,KLEK_2269,[!#1]N([CH]([CH]([CH3])[CH3])C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
0.0,KLEK_2270,[!#1]N([CH]([CH]([CH3])[CH3])C(=O)[OH])C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2271,[!#1]N([CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[!#1])C(=O)c2[cH][cH][cH][cH]c2C(=O)[!#1]
0.0,KLEK_2272,[!#1]N([CH]([CH2]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-])C(=O)[!#1])C(=O)c2[cH][cH][cH][cH]c2C(=O)[!#1]
0.026932399676811204,KLEK_2273,[!#1]N([CH]([CH3])[CH3])[CH]([CH3])[CH3]
0.0,KLEK_2274,[!#1]N([CH]1[CH2][CH2][CH2][CH2][CH2]1)[CH]2[CH2][CH2][CH2][CH2][CH2]2
0.0,KLEK_2275,[!#1]N([CH2][CH2][CH2][CH2][CH2]C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
-0.015487068297971194,KLEK_2276,[!#1]N([CH2][CH2][CH2][CH3])[CH2][CH2][CH2][CH3]
0.0,KLEK_2277,[!#1]N([CH2][CH2][CH2][CH3])C(=O)[!#1]
0.0,KLEK_2278,[!#1]N([CH2][CH2][CH2]C(=O)[!#1])[CH2]C(=O)[!#1]
0.0,KLEK_2279,[!#1]N([CH2][CH2][CH2]C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
0.0,KLEK_2280,[!#1]N([CH2][CH2][CH2]C(=O)[!#1])C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2281,[!#1]N([CH2][CH2][CH2]C(=O)[!#1])c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]
0.0,KLEK_2282,[!#1]N([CH2][CH2][CH2]S(=O)(=O)[OH])c1[cH][cH][cH][cH]c1SC([!#1])([!#1])[!#1]
0.0,KLEK_2283,[!#1]N([CH2][CH2][OH])[CH2][CH2][OH]
0.0,KLEK_2284,[!#1]N([CH2][CH2]C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
0.0,KLEK_2285,[!#1]N([CH2][CH2]C(=O)[!#1])C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2286,[!#1]N([CH2][CH2]C(=O)[OH])C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2287,[!#1]N([CH2][CH3])[CH2][CH2][OH]
-0.21481685738812611,KLEK_2288,[!#1]N([CH2][CH3])[CH2][CH3]
0.19525051281883368,KLEK_2289,[!#1]N([CH2][CH3])C(=O)[!#1]
0.0,KLEK_2290,[!#1]N([CH2][CH3])c1[cH][cH][cH][cH][cH]1
0.0,KLEK_2291,[!#1]N([CH2]C([CH3])([CH3])[CH2][CH]=C([CH3])[CH3])C(=O)[CH3]
0.0,KLEK_2292,[!#1]N([CH2]C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
0.0,KLEK_2293,[!#1]N([CH2]C(=O)[!#1])C(=O)c1[cH][cH][cH]c2[cH][cH][cH]c(C(=O)[!#1])c12
0.0,KLEK_2294,[!#1]N([CH2]C(=O)[!#1])C(=O)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2295,[!#1]N([CH2]C(=O)[!#1])C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2296,[!#1]N([CH2]C(=O)[OH])[CH2]C(=O)[OH]
0.0,KLEK_2297,[!#1]N([CH2]C(=O)[OH])C(=S)SC([!#1])([!#1])C(=O)[!#1]
-0.015487068297971194,KLEK_2298,[!#1]N([CH2]c1[cH][cH][cH][cH][cH]1)[CH2]c2[cH][cH][cH][cH][cH]2
0.0,KLEK_2299,[!#1]N([CH2]c1[cH][cH][cH][cH][cH]1)C([CH3])([CH3])[CH3]
0.0,KLEK_2300,[!#1]N([CH2]c1[cH][cH][cH][cH][cH]1)C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_2301,[!#1]N([CH2]c1[cH][cH]c(Cl)[cH]c1Cl)c2[cH][cH][cH]c(Cl)[cH]2
0.0,KLEK_2302,[!#1]N([CH2]c1[cH][cH]c(F)[cH][cH]1)c2[cH][cH]c(I)[cH][cH]2
0.0,KLEK_2303,[!#1]N([CH3])[CH2][CH2][OH]
0.0,KLEK_2304,[!#1]N([CH3])[CH2]C(=O)[OH]
-0.03097413659594239,KLEK_2305,[!#1]N([CH3])[CH2]c1[cH][cH][cH][cH][cH]1
0.2193883162770507,KLEK_2306,[!#1]N([CH3])[CH3]
0.0,KLEK_2307,[!#1]N([CH3])C(=[NH])[NH]C(=[NH])[NH2]
0.02821707972953824,KLEK_2308,[!#1]N([CH3])C(=O)[!#1]
-0.03501587351507357,KLEK_2309,[!#1]N([CH3])C(=O)[CH3]
-0.06599001011101596,KLEK_2310,[!#1]N([CH3])c1[cH][cH][cH][cH][cH]1
0.0,KLEK_2311,[!#1]N([CH3])c1[cH][cH][cH][cH]c1C([!#1])([!#1])C(=O)[!#1]
0.12589864516724011,KLEK_2312,[!#1]N([CH3])c1[cH][cH]c([!#1])[cH][cH]1
0.0,KLEK_2313,[!#1]N([CH3])c1[cH]c([!#1])c2[cH][cH][cH][cH]c2n1
-0.07139150578725423,KLEK_2314,[!#1]N([CH3])S(=O)(=O)[!#1]
0.3871391680970897,KLEK_2315,[!#1]N(C(=O)[!#1])S(=O)(=O)[!#1]
0.0,KLEK_2316,[!#1]N(C(=O)[CH]([CH2]C(=O)[!#1])S[CH2]C(=O)[!#1])c1[cH][cH][cH]c(Cl)[cH]1
0.0,KLEK_2317,[!#1]N(C(=O)[CH2][CH2][CH3])S(=O)(=O)[!#1]
0.0,KLEK_2318,[!#1]N(C(=O)[CH3])C(=O)[CH3]
0.0,KLEK_2319,[!#1]N(C(=O)c1[cH]c([cH][cH]c1C(=O)[!#1])C(=O)[!#1])c2[cH][cH]c([cH][cH]2)C(=O)[!#1]
0.0,KLEK_2320,[!#1]N(C(=O)c1[cH]c([cH][cH]c1C(=O)[!#1])C(=O)[OH])c2[cH][cH]c([!#1])[cH][cH]2
0.0,KLEK_2321,[!#1]N(C(=S)SC([!#1])([!#1])C(=O)[!#1])c1[cH][cH]c([cH][cH]1)C(=O)[OH]
0.0,KLEK_2322,[!#1]N(c1[cH][cH][cH][cH][cH]1)c2[cH][cH][cH][cH][cH]2
-0.015487068297971194,KLEK_2323,[!#1]N=[CH][CH]([!#1])[!#1]
0.0,KLEK_2324,[!#1]N=[CH][CH]=N[!#1]
0.0,KLEK_2325,[!#1]N=[CH]c1[cH][cH][cH][cH][cH]1
0.0,KLEK_2326,[!#1]N=[CH]c1[cH][cH][cH][cH]c1[N+](=O)[O-]
0.0,KLEK_2327,[!#1]N=[CH]c1[cH][cH][cH][cH]c1[OH]
0.0,KLEK_2328,[!#1]N=[CH]c1[cH][cH][cH][cH]c1F
0.0,KLEK_2329,[!#1]N=[CH]c1[cH][cH][cH][nH]1
0.0,KLEK_2330,[!#1]N=[CH]c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
0.0,KLEK_2331,[!#1]N=[CH]c1[cH][cH][cH]c([OH])[cH]1
0.0,KLEK_2332,[!#1]N=[CH]c1[cH][cH][cH]c(Cl)[cH]1
0.0,KLEK_2333,[!#1]N=[CH]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
0.0,KLEK_2334,[!#1]N=[CH]c1[cH][cH][cH]n[cH]1
0.0,KLEK_2335,[!#1]N=[CH]c1[cH][cH][cH]o1
0.01144533137884001,KLEK_2336,[!#1]N=[CH]c1[cH][cH]c([!#1])[cH][cH]1
0.0,KLEK_2337,[!#1]N=[CH]c1[cH][cH]c([!#1])o1
0.0,KLEK_2338,[!#1]N=[CH]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
0.0,KLEK_2339,[!#1]N=[CH]c1[cH][cH]c([cH][cH]1)N([!#1])[CH2][CH3]
0.0,KLEK_2340,[!#1]N=[CH]c1[cH][cH]c([cH][cH]1)N([!#1])[CH3]
0.0,KLEK_2341,[!#1]N=[CH]c1[cH][cH]c([CH]=N[!#1])[cH][cH]1
0.0,KLEK_2342,[!#1]N=[CH]c1[cH][cH]c([CH3])o1
0.0,KLEK_2343,[!#1]N=[CH]c1[cH][cH]c([OH])[cH][cH]1
0.0,KLEK_2344,[!#1]N=[CH]c1[cH][cH]c([OH])[cH]c1[OH]
0.0,KLEK_2345,[!#1]N=[CH]c1[cH][cH]c([OH])c([OH])[cH]1
0.0,KLEK_2346,[!#1]N=[CH]c1[cH][cH]c(Br)[cH][cH]1
0.0,KLEK_2347,[!#1]N=[CH]c1[cH][cH]c(Br)s1
0.0,KLEK_2348,[!#1]N=[CH]c1[cH][cH]c(C#Cc2[cH][cH][cH][cH][cH]2)[cH][cH]1
0.0,KLEK_2349,[!#1]N=[CH]c1[cH][cH]c(Cl)[cH][cH]1
0.0,KLEK_2350,[!#1]N=[CH]c1[cH][cH]c(Cl)[cH]c1Cl
0.0,KLEK_2351,[!#1]N=[CH]c1[cH][cH]c(s1)[N+](=O)[O-]
0.0,KLEK_2352,[!#1]N=[CH]c1[cH][cH]c2n([!#1])c3[cH][cH][cH][cH]c3c2[cH]1
0.0,KLEK_2353,[!#1]N=[CH]c1[cH][cH]c2O[CH2]Oc2[cH]1
0.0,KLEK_2354,[!#1]N=[CH]c1[cH][nH]c2[cH][cH][cH][cH]c12
0.0,KLEK_2355,[!#1]N=[CH]c1[cH]c([cH][cH]c1[OH])[N+](=O)[O-]
0.0,KLEK_2356,[!#1]N=[CH]c1[cH]c(Br)[cH][cH]c1[OH]
0.0,KLEK_2357,[!#1]N=[CH]c1[cH]c(Br)[cH]c(c1[OH])C([CH3])([CH3])[CH3]
0.0,KLEK_2358,[!#1]N=[CH]c1[cH]c(c([OH])c([cH]1)C([CH3])([CH3])[CH3])C([CH3])([CH3])[CH3]
0.0,KLEK_2359,[!#1]N=[CH]c1[cH]c(Cl)[cH]c(Cl)c1[OH]
0.0,KLEK_2360,[!#1]N=[CH]c1[cH]c2O[CH2]Oc2[cH]c1[N+](=O)[O-]
0.0,KLEK_2361,[!#1]N=[CH]c1c([CH3])[nH]n([!#1])c1=O
0.0,KLEK_2362,[!#1]N=[CH]c1c([OH])[cH][cH]c2[cH][cH][cH][cH]c12
0.0,KLEK_2363,[!#1]N=[CH]c1c2[cH][cH][cH][cH]c2[cH]c3[cH][cH][cH][cH]c13
0.0,KLEK_2364,[!#1]N=[CH]c1s[cH][cH]c1[CH3]
0.0,KLEK_2365,[!#1]N=[CH]N([CH3])[CH3]
0.0,KLEK_2366,[!#1]N=[N+]([!#1])[O-]
-0.03097413659594239,KLEK_2367,[!#1]N=[N+]=[N-]
0.0,KLEK_2368,[!#1]N=C([CH]([!#1])[!#1])[CH]([!#1])[!#1]
0.0,KLEK_2369,[!#1]N=C([CH3])N([CH3])[CH3]
0.0,KLEK_2370,[!#1]N=C(O[CH3])c1[cH][cH]c([CH3])[cH][cH]1
0.0,KLEK_2371,[!#1]N=C(OC(=O)C([!#1])([!#1])[!#1])c1[cH][cH][cH][cH][cH]1
0.0,KLEK_2372,[!#1]N=C1[CH](C(=O)c2[cH][cH][cH][cH]c12)c3[cH][cH][cH][cH][cH]3
0.0,KLEK_2373,[!#1]N=c1[cH][cH]n([!#1])[cH][cH]1
0.0,KLEK_2374,[!#1]N=C1[CH2][CH2][CH2]c2[cH][cH][cH][cH]c2[NH]1
0.0,KLEK_2375,[!#1]N=C1[NH]C(=[NH])c2[cH][cH][cH][cH]c12
0.0,KLEK_2376,[!#1]N=C1C(=O)[NH]c2[cH][cH][cH][cH]c12
0.0,KLEK_2377,[!#1]N=c1s[cH]c([!#1])n1[!#1]
0.0,KLEK_2378,[!#1]N=c1s[cH]c(c2[cH][cH]c([!#1])[cH][cH]2)n1[!#1]
