SMILES,fps
CCC=CCCCCN(C)CCCCCC=1CC=1,"[125, 296, 337, 340, 343, 345, 346, 434, 465, 604, 607, 668, 2261, 2263, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079]"
C1=CC=CCCCCN(CCCC)CCCCCCCCCCCCCC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=CC=C(CC)CCCCCCCCCCC=1CC=1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721]"
OC=CC=C(CC)CCCCCCCCCC=1CC=1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 1147, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC1=CC1CCC(C)CCCCC=2CC=2,"[0, 13, 125, 296, 297, 298, 340, 343, 345, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC1=CC1CCCC(C2)CCCCCCCCCCCCCCCCC=C2,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 2259, 2974, 2985, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=CC=C(CNCC(CCCC)CCCCCC=C1)C=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 361, 381, 465, 466, 475, 668, 676, 757, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079, 4284]"
OCCNN(CC)CCCCCCCCC=1C=C=1,"[296, 340, 343, 345, 346, 347, 382, 397, 433, 465, 466, 493, 604, 606, 668, 676, 775, 1123, 1147, 2261, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3787, 3881, 3925, 3948, 3955, 4079, 4294, 4300, 4330]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CCC1=C=C(CNCCN(C)CCC2CC2C)CCC=C1,"[0, 13, 125, 200, 296, 297, 337, 340, 382, 417, 434, 465, 466, 475, 604, 607, 668, 676, 2261, 2263, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079, 4284, 4293]"
FC=CC=CC(CC)CCCCCCC=1CC=1,"[0, 125, 296, 297, 340, 343, 345, 346, 347, 465, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
FC=C1C=C1CCCC(CC)CCCCCCCCCC,"[0, 296, 297, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
FC=CC1=CC1CCC(C)CCCCC=2CC=2,"[0, 13, 125, 296, 297, 298, 340, 343, 345, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
FC=CC=CC(CC)CCCCCC1C=C1,"[0, 125, 296, 297, 340, 343, 345, 346, 465, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCCCCCCCC(C)CC2CC2)CCCC=C1,"[0, 13, 125, 227, 296, 297, 298, 337, 340, 343, 345, 346, 347, 668, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
FC=CC=C(CNC1C(C)CC=CC=CC(C)CC)CCCCC=C=C1,"[0, 1, 13, 90, 125, 296, 297, 298, 337, 340, 343, 345, 465, 466, 668, 676, 677, 2259, 2974, 2985, 3223, 3368, 3395, 3401, 3439, 3639, 3658, 3659, 3660, 3691, 3705, 3711, 3718, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3936, 4031, 4079, 4284]"
C1=CC=C(CCCC(CCCCCCCCCCC)CCCC)CCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CC=CCCC)CC=C1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
O=CCCCCCC(C)CCCCCC1CC1(C)CCCC=2C=C=2,"[0, 13, 188, 248, 296, 297, 298, 340, 343, 345, 346, 668, 1153, 1155, 2974, 2985, 3024, 3057, 3223, 3335, 3368, 3439, 3454, 3466, 3639, 3656, 3658, 3659, 3670, 3675, 3691, 3700, 3705, 3708, 3711, 3717, 3718, 3720, 3721, 3724, 4330]"
C=CC=C(NC)CCC(C)CCCCCC=1C=C=1,"[0, 13, 137, 296, 297, 298, 340, 343, 345, 346, 668, 676, 809, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3881, 3925, 3939, 4079, 4230]"
COC=CC=CCCCCN(CCCC1)CC1(C)C2CC2,"[0, 17, 125, 227, 296, 337, 340, 343, 345, 437, 604, 619, 668, 1153, 1155, 2261, 2546, 2666, 2974, 2985, 3057, 3152, 3223, 3335, 3368, 3395, 3439, 3639, 3656, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 3955, 3956, 4079, 4330]"
C=CC=C(CCCC(CCCC)CCCCCCCC=1)CC=1,"[0, 125, 137, 296, 297, 337, 340, 343, 345, 346, 347, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCN(CCCC(C2)CCCC=C2CCC)CCCC)C=C1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
C=CN=CN(CCCC(C)CCCCCCCCC=1C)C=1,"[0, 13, 137, 160, 296, 297, 298, 340, 343, 345, 346, 347, 668, 2261, 2974, 2985, 3012, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3772, 3881, 3883, 3887, 3906, 3925, 3939, 4079, 4230]"
CC=CC=C(CCCC)CCCCC=1C=C=1,"[125, 296, 340, 343, 345, 361, 381, 465, 668, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721]"
C1C=NN=CN=C1CCCCC(C)CC=2C=C=2,"[0, 13, 160, 186, 296, 297, 298, 340, 343, 345, 668, 2974, 2985, 3012, 3017, 3223, 3228, 3368, 3439, 3442, 3443, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4300, 4301]"
OC=CC=C(CC)CCCCCCCCCCC=1CC=1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 1147, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
FC=CC=CC#CCCCCCCC=1CC=1,"[125, 296, 340, 343, 345, 346, 347, 495, 1150, 2259, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 4031]"
CCC=CCNCCN=CCCCCCCCCCC1CC1CCCCCCCCCCCC=2CC=2,"[0, 125, 160, 200, 296, 297, 337, 340, 343, 345, 346, 347, 382, 442, 465, 466, 475, 635, 668, 676, 2974, 2985, 3012, 3057, 3223, 3368, 3439, 3442, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3749, 3767, 3772, 3781, 3881, 3906, 3925, 4079, 4284, 4293]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
OC=CC=CC=CCCCCCCCCCCCCCCC=1CC=1,"[125, 296, 337, 340, 343, 345, 346, 347, 1147, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
CC=C1C=C1CCCCC(C)CC2C3C2C3,"[0, 13, 296, 297, 298, 340, 343, 345, 668, 2974, 2985, 3057, 3120, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCC2CC12,"[0, 125, 200, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCCCCCC=CC(C2)C3C24)C34C=C1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 1153, 2974, 2985, 3057, 3120, 3148, 3223, 3335, 3368, 3387, 3439, 3466, 3639, 3656, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
OC=CC#CCNCC(C)=CC=CCCCC1=CC1,"[125, 296, 337, 340, 343, 466, 475, 495, 668, 676, 1147, 1150, 2948, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3691, 3705, 3711, 3718, 3739, 3749, 3772, 3781, 3881, 3925, 3955, 4079, 4284, 4330]"
BrC=NC=CCCCCCCC=1CC=1,"[125, 160, 296, 337, 340, 343, 345, 346, 347, 1149, 2949, 2974, 2985, 3012, 3222, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCCCCCC=CC(C2)C3C24)C34C=C1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 1153, 2974, 2985, 3057, 3120, 3148, 3223, 3335, 3368, 3387, 3439, 3466, 3639, 3656, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
CCC1NN1CCCCCCCCCCC,"[0, 296, 297, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 676, 2261, 2974, 3223, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3948, 4079, 4300]"
C1=CC=C(CCCC(CCCC)CCCCCCC2)C2CCCCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
OCCN=C(CCCCCCCCCCCC1C=C12)C=C2,"[0, 125, 296, 297, 340, 343, 345, 346, 347, 397, 493, 1147, 2948, 2974, 2985, 3007, 3012, 3223, 3228, 3368, 3439, 3442, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3749, 3767, 3787, 3881, 3906, 3955, 4079, 4294, 4330]"
O1C=CC=C(CCCCCCCCCCCCCCCCCCCC)CC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2546, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3955, 3956, 4330]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCC=CCCC=C(C)CC=CCCCC=C)CCCCCCC=C1,"[125, 137, 296, 337, 338, 340, 343, 345, 346, 347, 668, 2974, 2985, 3223, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721]"
C=CC=CN=CC(C)CCCCCCCCCCCCCCCCCC1C=C1,"[0, 13, 125, 137, 160, 296, 297, 298, 340, 343, 345, 346, 347, 668, 2322, 2974, 2985, 3012, 3223, 3368, 3439, 3442, 3639, 3658, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
C1=CC=CCCCCN(C)CCCCCCCCCCCCCCCCCCCC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 434, 604, 607, 668, 2261, 2263, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079]"
OCCNN(CC)CCCCCCCCC=1C=C=1,"[296, 340, 343, 345, 346, 347, 382, 397, 433, 465, 466, 493, 604, 606, 668, 676, 775, 1123, 1147, 2261, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3787, 3881, 3925, 3948, 3955, 4079, 4294, 4300, 4330]"
FC=CC#CCCCC=1CC=1,"[125, 296, 340, 343, 495, 1150, 2259, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3691, 3705, 3711, 3718, 4031]"
CC1=NCC=C1CCCCCCCCCC2CC23C=C3,"[0, 296, 297, 340, 343, 345, 346, 347, 668, 1153, 2974, 2985, 3007, 3012, 3057, 3223, 3228, 3335, 3368, 3439, 3442, 3466, 3639, 3656, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3749, 3767, 3881, 3906, 4079, 4284]"
CCNCCCCCCCCCCCCCCCCCCC1CC1,"[0, 227, 296, 297, 340, 343, 345, 346, 347, 362, 382, 465, 466, 475, 668, 676, 787, 2974, 3057, 3223, 3368, 3639, 3658, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079]"
C1C=CC=C(CCCC(C)CCCC2=CC2)C=C1,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC1=CC1NCC(C)CCCCC=2CC=2,"[0, 13, 125, 296, 297, 298, 340, 343, 345, 466, 668, 676, 677, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3401, 3439, 3639, 3658, 3660, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3936, 4031, 4079, 4284]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
O=CC=CN(CCCCCCCCCC=1C2)C=12,"[125, 188, 296, 340, 343, 345, 346, 347, 2261, 2974, 2985, 3009, 3024, 3223, 3439, 3454, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230, 4330]"
C=CC=CC(CCCN(C1CCC)CCCCCCC)CCCCCCC=C1,"[0, 6, 125, 137, 296, 297, 337, 340, 343, 345, 346, 347, 349, 353, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3223, 3368, 3401, 3439, 3639, 3658, 3659, 3660, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 3936, 4079, 4284]"
C1C=CC=C(CCCC(C)CCCCCCCCCC)CCC=CCCCC=C1,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC=CCNCC(CCCC)C=1CC=1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4031, 4079, 4284]"
OCC1N=C(CCCC(C)CCCCCC=2CC=2)CCC1,"[0, 13, 296, 297, 298, 340, 343, 345, 346, 493, 668, 1147, 2948, 2974, 2985, 3012, 3223, 3228, 3368, 3401, 3439, 3442, 3639, 3658, 3659, 3660, 3691, 3705, 3711, 3718, 3721, 3726, 3728, 3729, 3732, 3736, 3739, 3743, 3749, 3767, 3787, 3881, 3906, 3955, 4079, 4294, 4330]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CC=CC=CCCCCCCCCCCCCC=CCCC1C=C1,"[0, 125, 137, 296, 297, 337, 340, 343, 345, 346, 347, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3691, 3705, 3711, 3718, 3721]"
CC=C1C=C1CNCCCCCCCCCCCC2CC2,"[0, 227, 296, 297, 340, 343, 345, 346, 347, 362, 382, 466, 475, 668, 676, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079, 4284]"
O=CC=CN(CCCC(C)CCC1=CC12C)C2,"[0, 13, 125, 188, 296, 297, 298, 340, 343, 604, 668, 1153, 1155, 2261, 2974, 2985, 3009, 3024, 3223, 3335, 3368, 3393, 3395, 3439, 3454, 3639, 3656, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230, 4330]"
C1C=CC=C(CCCN(CCCC(C2)CCCC=C2CCC)CCCC)C=C1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
C=CC=C(CCCC(C1CCC)CCCCCCCC)CCCCCC=C1,"[0, 1, 6, 125, 137, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
OC[NH1]CN(CCCCCCCCCCCCCCCC=CC1)C=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 466, 475, 493, 604, 676, 1147, 2261, 2948, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3772, 3881, 3883, 3925, 3939, 3955, 4079, 4230, 4330]"
CCC1NN1CCCCC=CCCC=C2CC2,"[0, 125, 296, 297, 337, 340, 343, 345, 465, 668, 676, 2261, 2974, 2985, 3057, 3223, 3439, 3639, 3667, 3691, 3705, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3948, 4079, 4300]"
C1=CC=C(CCCCN(CCCC)CCCCCCC2)C2CCCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=CC1=C(CCCN(CCCC)CCCC2=C)C2CCC1,"[0, 125, 296, 297, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3119, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCC=C(C)CCCCCCCCCCC)CCCCCCCCCCCC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721]"
C=CC=CN(CCCCCCCCCCC=1)CC=1,"[125, 137, 296, 337, 340, 343, 345, 346, 347, 604, 2261, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230, 4284]"
CC=CC=C(CCCC(CCC=C)C#CC)C1=C=C1,"[0, 125, 137, 296, 297, 338, 340, 343, 668, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CC=CN(CCCC(CCCC)C=CCCCC)CCC=C,"[0, 125, 137, 296, 297, 337, 338, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
OC=CC1=CC1CCC=CCCCCCCCCCCCCCCCCCCCCCCCC2CC2,"[0, 125, 227, 296, 297, 337, 340, 343, 345, 346, 347, 1147, 2948, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
COC1=CC=CC=C1CCCN(CCC=C)C=CC=CCCCCCCCCC=C,"[125, 137, 296, 337, 338, 340, 343, 345, 346, 347, 604, 668, 1565, 1587, 2261, 2546, 2666, 2694, 2974, 2985, 3223, 3439, 3605, 3639, 3681, 3691, 3703, 3705, 3711, 3718, 3721, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 3955, 3999, 4079, 4230, 4330]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC=C(CNC1C(C)CC=CC=CC(C)CC)CCCCC=C=C1,"[0, 1, 13, 90, 125, 296, 297, 298, 337, 340, 343, 345, 465, 466, 668, 676, 677, 2259, 2974, 2985, 3223, 3368, 3395, 3401, 3439, 3639, 3658, 3659, 3660, 3691, 3705, 3711, 3718, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3936, 4031, 4079, 4284]"
