,idx,smiles,largest_ring,num_rings,qed,no_unwanted_frags,mol_wt,num_HBA,num_HBD,logP,num_rotatable_bonds,tpsa,bridgehead_atoms,spiro_atoms,score,max_train_similarity
307,9122,OCC1CC(C2=CC=CC=C2)=NC3=CC(F)=CC=C31,6,3,0.8757535758332596,True,255.105942288,2,1,3.4261000000000017,2,32.59,0,0,-10.21061,0.47
308,169,CN1CCCC1C2CCCC2CC3CCC4=CC=CC=C43,6,4,0.7823060632755671,True,283.229999928,1,0,4.617000000000004,3,3.24,0,0,-8.44718,0.57
309,6010,O=C(C)S(=O)(=O)C1=NOC(C2=CC=CC=C2)=N1,6,2,0.7932355110871512,True,252.020477736,6,0,1.0568,2,90.13,0,0,-8.06222,0.52
310,8326,C=CNC1=CC=CC=C1,6,1,0.6291490591754626,True,119.073499288,1,1,2.242,2,12.03,0,0,-5.42291,0.39
311,5445,O=C(O)CSC=CC(C1=CC=CC=C1)SCC=O,6,1,0.7428312963035679,True,282.038436308,4,1,2.9913000000000016,8,54.37,0,0,-7.01626,0.41
312,1885,C1C=CC=C(CNC2=CC(Br)=CC=C2OCCF)O1,6,2,0.8640973034168897,True,327.02701904,3,1,3.6796000000000015,6,30.49,0,0,-6.82761,0.38
313,5903,CCCC1=CCC(CCCC(=O)NCC(=O)N2CCC3=CC=CC=C3O2)C1,6,3,0.7084909065662812,True,370.22564282,3,1,3.788100000000002,8,58.64,0,0,-9.42701,0.41
314,7509,ClC1=CN=C(Cl)C=C1C=CC,6,1,0.6149222433637797,True,186.995554584,1,0,3.4215000000000018,1,12.89,0,0,-6.75896,0.45
315,2543,FCC1=CC=CC=C1S(=O)(=O)C=CC2=CC=CC3=CC=CC=C23,6,3,0.6928979581994125,True,326.07767894,2,0,4.753900000000003,4,34.14,0,0,-9.07768,0.44
316,9412,COC1=CC=C(NC=C2C(CCCN(C3C)CC4CC(C)=CC=C43)=NC=N2)C=C1OC,6,4,0.6552380097326017,True,420.252526264,6,1,4.816900000000005,8,58.45,0,0,-9.21443,0.33
317,3399,CC1CCN(C2=CN=CC=N2)O1,6,2,0.6220452407618149,True,165.090211972,4,0,1.0068,1,38.25,0,0,-5.92797,0.43
318,7756,COC(=O)C1CC(O)C=CC1CC2=CC(OC)=CC(OC)=C2C,6,2,0.6659091366755875,True,320.162373868,5,1,2.28092,5,64.99000000000001,0,0,-7.23438,0.39
319,7553,OPPP1PPPPP1=O,6,1,0.767227620922183,True,287.842522536,2,1,4.339900000000004,2,37.3,0,0,-3.44061,0.17
320,7858,N1C=CC=C1N2C=C(S(=O)(=O)C3=CC=CC=C3CC=C)C=CC2,6,3,0.8565135644421001,True,326.108898816,3,1,3.434700000000002,5,53.17,0,0,-8.16564,0.36
321,647,FC(O)COC(OC1=NCCCC1)=NCCC,6,1,0.6057380549715536,True,246.137970688,5,1,1.6559,4,63.41,0,0,-5.96391,0.29
322,5107,O=C(C=CC1=C2N=C(C(F)(F)F)CC2)NC13NCCN(C4=CC=CO4)C3C,6,4,0.7856212321348733,True,380.146010508,5,2,2.5112000000000005,1,69.87,0,1,-7.19302,0.34
323,1344,CCC(F)CCCC(C1)CC2C=CCCC2=N1,6,2,0.6309754349824855,True,237.189277988,1,0,4.331900000000004,5,12.36,0,0,-7.85594,0.31
324,1987,C=CC1CC=CC=C1CCC2=CC=CC3=CC=CN=C23,6,3,0.7164362243978206,True,261.151749608,1,0,4.855900000000004,4,12.89,0,0,-9.26418,0.42
325,852,CCC1CCCC1NC(=O)N2N=NC3=CC=CN=C32,6,3,0.8944213838793734,True,259.143310164,5,1,1.9627,2,72.7,0,0,-7.99363,0.57
326,751,COCC1CCCC1CNC(=O)C2=CC=C3C=CC=CC3=C2OCO,6,3,0.7586443025384073,True,343.17835828,4,2,2.960900000000002,7,67.79,0,0,-8.8945,0.44
327,8008,CCCC1=NC=CCC1C(=O)C(C)C=CC2CC=CCC2,6,2,0.6395327992789733,True,285.209264484,2,0,4.8788000000000045,6,29.43,0,0,-8.38126,0.35
328,4299,C=C1C=NC2=CC=CC=C2N1CC3CCCCC3,6,3,0.7520502773705934,True,240.16264864,2,0,4.302900000000003,2,15.6,0,0,-7.08231,0.4
329,8819,CNC1=CC=CC=C1C(O)(C)OCCCC2=CC=CC=C2,6,2,0.6036896289839175,True,285.17287897600005,3,2,3.542700000000002,7,41.49,0,0,-7.93644,0.46
330,8536,CCNC=1CCCC2CC=CC=12,6,2,0.6595076575085624,True,163.136099544,1,1,2.6100000000000003,2,12.03,0,0,-6.83984,0.33
331,5024,CC1CCC(C(=O)OC)CN1C(=O)CCC(=O)C2=CC=C(CC3)C2C3,6,3,0.718909186864725,True,345.194008344,4,0,2.8023000000000007,5,63.68,0,0,-8.86643,0.41
332,4497,OC=1SC2=CC=CC=C2N=1,6,2,0.6243115793086027,True,151.00918478,3,1,2.0019,0,33.120000000000005,0,0,-6.1399,0.6
333,9518,NCCCC1CCCCC1C#N,6,1,0.6972610880851748,True,166.146998576,2,1,2.05528,3,49.81,0,0,-6.2618,0.34
334,2801,OCC(C1=CC=CC=C1)C=CCC(F)F,6,1,0.7437927191008452,True,212.101271508,1,1,2.9739000000000013,5,20.23,0,0,-7.86894,0.39
335,8052,COC1=CC=C(C=C1CC)C=O,6,1,0.6390906215660643,True,164.083729624,2,0,2.0701,3,26.3,0,0,-6.2034,0.61
336,1005,O=S(=O)(C1=CC=CC=C1)C2=CC=CC=C2OCC(O)NC3CCOC4C3CCCC4,6,4,0.6554035319468577,True,431.176644028,6,2,3.153900000000002,7,84.86000000000001,0,0,-9.99498,0.4
337,3657,O=C(NC1=C[NH1]C(=O)[NH1]1)CC=CC=CC(C(F)F)F,5,1,0.6915073136802941,True,275.088161284,2,3,1.7472,6,77.75,0,0,-8.1625,0.39
338,9564,CC(C)C1=CC(F)=C2C(C1)CC(CCC)C2=O,6,2,0.7173381261609587,True,236.157643512,1,0,4.201400000000003,3,17.07,0,0,-8.20456,0.3
339,5515,O=C(CC1CCCC1)CN(CF)CF,5,1,0.619974260823944,True,205.127820604,2,0,2.2918000000000003,6,20.31,0,0,-6.49865,0.41
340,4295,O=CC(C)C(C)C1C=NC2=NC=NN2C1CC3=CC=CC=C3F,6,3,0.7971108136718452,True,314.15428944800004,5,0,3.0042000000000018,5,60.14,0,0,-7.74163,0.36
341,7248,O=CC1=CC=CC=C1C=CCF,6,1,0.6270354957602499,True,164.063743128,1,0,2.4818000000000007,3,17.07,0,0,-7.11441,0.42
342,7933,C1#CC=CC=C1C=CCCF,6,1,0.6177819410089423,True,148.068828508,0,0,2.6597800000000005,3,0.0,0,0,-6.63365,0.26
343,9495,O=CN(C)CC(C1=CC=CC=C1)CC(CC(C2NC=CC=N2)CC3)N3,6,3,0.7478276043076719,True,340.226311516,4,2,2.1305,7,56.73,0,0,-7.56799,0.34
344,8774,O=C(O)CCC1CCCC1CCC=O,5,1,0.6658054449086388,True,198.125594436,2,1,2.2466,6,54.37,0,0,-6.61392,0.44
345,2783,O=C(O)C(C)CC1=NC=NN1CCCCCC,5,1,0.7054691351588512,True,239.163376912,4,1,2.1216,8,68.00999999999999,0,0,-6.54875,0.46
346,2106,CC(=O)NC1=CC=CC=C1N(CC2=CC)CC=C2CCCC#N,6,2,0.8353994779042095,True,309.184112356,3,1,4.031580000000004,5,56.13,0,0,-6.71422,0.45
347,7635,COC1=NOCC=C1C(O)C2=CC=NC=C2C3CC=CC=C3C,6,3,0.931570398004322,True,312.1473925,5,1,3.021300000000002,3,63.94,0,0,-7.79103,0.3
348,4750,CNCCCCCCC1=CC=CC=C1,6,1,0.6532454813344863,True,191.167399672,1,1,3.008900000000001,7,12.03,0,0,-6.88508,0.65
349,2395,CCCCNC=CC1C=CC=CC1C2CCCN2OCCCC,6,2,0.6025161929062,True,318.26711370799995,3,1,4.444300000000004,10,24.5,0,0,-6.61861,0.35
350,3607,C=CC1=NC=CC=C1C2=CC=CC=C2C3=CC=CC=N3,6,3,0.6930906188280197,True,258.115698448,2,0,4.453600000000003,3,25.78,0,0,-6.9567,0.45
351,3345,O=C(C1=CC=NC=C1)OC2=NC(C3=CC=CC=C3)=NO2,6,3,0.6776622577152767,True,267.064391148,6,0,2.3508,3,78.11,0,0,-8.91743,0.54
352,8176,OC(F)(F)C1=CC=C(F)C=C1,6,1,0.6677967344633484,True,162.02924944,1,1,1.8673,1,20.23,0,0,-7.12323,0.52
353,9780,OCC1=NNN=C1CC=CC=C(CF)F,5,1,0.7257387526584569,True,215.087018412,3,2,1.2186,5,61.8,0,0,-7.05254,0.24
354,9433,O=C(C=C1C=CC2=CC=CNC2=C1)C=CC=CC=CBr,6,2,0.6802191916200186,True,327.025876168,2,1,2.7769000000000013,4,29.1,0,0,-8.98754,0.28
355,7573,C1C=CC=C1NCCN(C(=O)C=2CN=C(C3=CC=CN=C3)N=2)C,6,3,0.8574813994641741,True,309.15896022800007,5,1,1.1745999999999996,6,69.95,0,0,-8.92814,0.38
356,1123,O=C(C1CCCN1)N2CCC3(CC(=O)N(C4=CC=C(F)C(F)=C4)C3CC)C2,6,4,0.8804630542011297,True,377.19148348,3,1,2.4508,3,52.650000000000006,0,1,-9.28136,0.42
357,91,CCCS(=O)(=O)C1=CC=CC=C1N2C=NCC23C=CSO3,6,3,0.796890764815157,True,324.060234372,6,0,2.607000000000001,4,58.97,0,1,-6.02958,0.36
358,6787,C1C=CC=C1NC(=O)C2=CC=CC=C2NC3=NC(Br)=CC(Br)=C3,6,3,0.6708519228204073,True,432.942536236,3,2,4.923800000000003,4,54.02,0,0,-7.95272,0.41
359,4424,O=C(CC=1C=C(O)SC=1)NC(C)CC(CC=C(CCF)C2F)O2,6,2,0.7459320441088604,True,345.121020972,4,2,3.2615000000000025,7,58.56,0,0,-8.50076,0.33
360,4697,CCCCCCC1CC2C(=O)C=CC2(C)[NH1]1,5,2,0.7232641023681944,True,221.177964356,2,1,2.8325000000000005,5,29.1,0,0,-7.2437,0.42
361,1566,C1NC=C(CC=C(CC)CF)N=N1,6,1,0.6679043908965901,True,183.117175668,3,1,2.5367000000000006,4,36.75,0,0,-6.41617,0.27
362,688,CSCCN(C)C(=O)NCC1=CC=C(F)C=C1CCCCC,6,1,0.6940476954665218,True,326.182812704,2,1,4.062800000000004,9,32.34,0,0,-7.33583,0.49
363,6,COC1CCSC1C(=O)CC2=CC=CC3=C2C(=O)CCC3,6,3,0.857714055266183,True,304.1133155,4,0,2.8377000000000017,4,43.370000000000005,0,0,-8.2514,0.45
364,4071,C1CC2=CC(CNC(=O)C3=NC=CC3CC)=NC=C2OC1,6,3,0.9201726604289654,True,285.147726848,4,1,2.0173,4,63.58,0,0,-8.63263,0.38
365,7577,O=C(C1=CC(Cl)=C[NH1]1)[NH1]C=C(C(F)(F)F)CN,5,1,0.7814526269233785,True,267.038624248,2,3,1.8028,3,70.91,0,0,-8.04756,0.5
366,1889,C1CC=CC=C1NC(=O)NCCNC2=CC=C3C=CC=CC3=C2CC,6,3,0.6876098020973237,True,335.19976242,2,3,4.347200000000004,6,53.16,0,0,-10.25196,0.42
367,5289,O=C(CC(C)(O)CCC1C(CC(C)C1)CN)CCC=CCC,5,1,0.6025699061422479,True,309.26677936000004,3,2,3.8442000000000025,10,63.31999999999999,0,0,-8.18757,0.32
368,2439,CC1=CC=CC=C1C=CC=CC2=CC=CC#C2,6,2,0.6728521476122478,True,218.109550448,0,0,4.322000000000004,3,0.0,0,0,-9.39268,0.38
369,5184,CCNC(=O)CCC1CC2=CC=CC=C2C=C1,6,2,0.8447825316598297,True,229.146664228,1,1,2.788400000000001,4,29.1,0,0,-9.06243,0.44
370,1549,C1=C(C)C2CC=C3C=CC=CC3=C2NC1C4=CC=CC#C4,6,4,0.785827194414227,True,271.136099544,1,1,2.4863800000000005,1,12.03,0,0,-8.79062,0.27
371,9598,OC(=C)CCC(C)CCC=CC=C1C=CC=CC1=C,6,1,0.7374815825270312,True,256.182715388,1,1,3.701800000000003,7,20.23,0,0,-8.10475,0.34
372,1820,O=C(Cl)CC1=CC=C(N2CCNCC2)N=C1NCl,6,2,0.6473431262797397,True,288.054466428,5,2,1.3647999999999996,4,57.260000000000005,0,0,-7.65467,0.44
373,277,C1OC=CC=C1C(C2=CC=CC=C2)NCCOCC,6,2,0.7637856705330649,True,259.157228912,3,1,2.8241000000000014,7,30.49,0,0,-6.34365,0.46
374,7645,CCOCCC1CCC2=CC=CC=C2O1,6,2,0.7051791623102085,True,206.130679816,2,0,2.8068000000000017,4,18.46,0,0,-7.38732,0.51
375,4318,OC(CC1=C[NH1]C=C1)C(C)F,5,1,0.6807524947322179,True,157.090292224,1,2,1.2761,3,36.02,0,0,-6.07842,0.41
376,9270,CC=CC=CCS(=O)(=O)CCCC1=CC=C(Cl)C=C1,6,1,0.7171992673883852,True,298.07942852800005,2,0,3.8197000000000014,7,34.14,0,0,-8.03231,0.55
377,4590,O=C(CC1C=CON1)CC(CF)(F)F,5,1,0.7424485351500829,True,209.06636322,3,1,1.3576,5,38.33,0,0,-6.79643,0.28
378,9799,CC(=O)CC1C(C)OC2=C(C)C(C)OC(C)C2O1,6,2,0.757655286441947,True,254.151809184,4,0,2.2192,2,44.760000000000005,0,0,-6.4919,0.38
379,6128,CCCCCC=CC=C(CCC1=O)C1,5,1,0.605385385105693,True,192.15141526,1,0,3.8023000000000025,5,17.07,0,0,-7.17247,0.43
380,26,OCC1=CC2=CC=C(C(F)(F)F)N=C2S1C=O,6,2,0.633512357669215,True,263.022784156,3,2,1.9975,2,50.190000000000005,0,0,-7.18196,0.34
381,2878,COC1=CC=C(F)C=C1C(=O)NC(=O)CCC=CCCF,6,1,0.7873549046879421,True,297.117649844,3,1,2.786700000000001,7,55.4,0,0,-8.11907,0.47
382,2167,COC1OC=CC=C1CC2=CC=CC=C2O,6,2,0.8461018944912805,True,218.094294308,3,1,2.377500000000001,3,38.69,0,0,-7.9073,0.41
383,1703,COC=C(F)C=C1C=CC(C2CCNCC2)=N1,6,2,0.7629876050364529,True,236.132491384,3,1,2.338,3,33.62,0,0,-7.20708,0.33
384,4750,CNC(=O)C1CC=CC2=CC=CC=C21,6,2,0.714787632329081,True,187.099714036,1,1,1.9331,1,29.1,0,0,-7.71914,0.41
385,6717,OC=CC=CC(N)C1=CC=CC=C1C=CC2=CC=CC#C2,6,2,0.6375615090420741,True,275.131014164,2,2,4.085080000000002,5,46.25,0,0,-8.52746,0.31
386,1612,O=C(C)NOC(C)C[NH1]C(C1=NOC=N1)CC2CCCCC2,6,2,0.7149912888892926,True,310.200490692,6,2,2.126899999999999,8,89.28,0,0,-8.0651,0.38
387,5038,SC(C1)N2C=CC(C(F)CCF)=C2N1,5,2,0.7458762604363751,True,218.068925824,3,2,2.7122,3,16.96,0,0,-6.20977,0.33
388,3554,CCCNC(=O)C(C)C(CC1CC=CC=C12)CC2,6,2,0.8096748371702364,True,247.19361442,1,1,3.4513000000000025,4,29.1,0,0,-8.99025,0.35
389,8324,C1C(O)C=CC=C1NC(=O)CC=CC=C(F)CCCF,6,1,0.7058320377926184,True,283.13838528800005,2,2,2.856700000000001,7,49.33,0,0,-8.31247,0.28
390,3014,C=CC=C(C1=CC=CC2=C[NH1]N=C12)N,6,2,0.7033484900788848,True,185.095297352,2,2,2.0485,2,54.7,0,0,-7.40063,0.35
391,3519,COC1=CC=CC(F)=C1C(=O)C(C)C#N,6,1,0.7135250926431832,True,207.06955678,3,0,2.17668,3,50.09,0,0,-6.58276,0.5
392,6278,CC1=CC=CC(F)=C1C(C)S(=O)(=O)C2=CC=CC=C2C=C(F)F,6,2,0.7926491593680315,True,340.07448538,2,0,4.906420000000002,4,34.14,0,0,-7.85226,0.4
393,505,CCC1=CC=CC=C1CCCC2=CC=CN=C2,6,2,0.7535115598593757,True,225.151749608,1,0,3.819300000000003,5,12.89,0,0,-8.42885,0.54
394,9502,O=C(O)CCC=C(CNCC)CCCC(CCCC1)=N1,6,1,0.6041308334238219,True,280.215078136,3,2,3.182300000000001,10,61.69,0,0,-6.98831,0.31
395,7062,C1CCCN1C2=CC=C(CCC=C(CCCC3F)C3C)NC2C,6,3,0.7554535969690781,True,318.247127212,2,1,4.706400000000004,4,15.27,0,0,-10.40778,0.28
396,1626,N1C=CC=C1C2=CC(C3=CC=CC=C3)=NC(N4CCOCC4)=N2,6,4,0.8080526036808916,True,306.148061196,4,1,2.9753000000000007,3,54.040000000000006,0,0,-8.11724,0.66
397,5226,ClS(NC(=O)NC1=NC=CC=N1)=CC2=CNCC=C2C,6,2,0.7475500192040538,True,311.060758748,4,3,2.1714,3,78.94,0,0,-6.3831,0.41
398,1545,C1CC=CC2CCC(CC3CCNC4=CC=CN=C43)C=C21,6,4,0.7960262623549008,True,280.193948768,2,1,4.673500000000003,2,24.92,0,0,-9.66641,0.31
399,5901,CCCC(CN)C(=O)NC1=CC=CC(NC2=CC=CC(C(F)(F)F)=C23)=C1C3,6,3,0.60545144831245,True,377.171496984,3,3,4.666700000000002,5,67.15,0,0,-7.8792,0.44
400,2916,ClC=NC1=NC(NC2=CN=CC=N2)=NC=N1,6,2,0.807037350108633,True,235.037320872,7,1,1.3037999999999994,3,88.84,0,0,-6.6801,0.36
401,6025,NCCC1OCCCC1C(=O)NC(=O)CC(C)C(F)(F)F,6,1,0.8032120517147672,True,310.15042719200005,4,2,1.3616999999999997,5,81.41999999999999,0,0,-7.8625,0.38
402,4475,BrC=CC#CNC1=NC=CC2=CC=CN=C12,6,2,0.6414664111055719,True,272.990159356,3,1,2.9112,1,37.81,0,0,-7.30023,0.38
403,1345,CCCC=CC#CCCC(C)CN1CC=C2CC=CC=C21,6,2,0.629156973640413,True,281.214349864,1,0,4.848200000000005,6,3.24,0,0,-8.33987,0.29
404,5009,N#CCNCCC=CC=C1N=CCC2=CC=CN=C21,6,2,0.6446007288535242,True,252.137496512,4,1,2.10888,5,61.07,0,0,-6.99429,0.33
405,9153,C1OC(F)C=C1C=CC(=C)C(=C)C=CC(C)CF,5,1,0.6474230908593195,True,252.132571636,1,0,4.069000000000004,6,9.23,0,0,-7.67559,0.29
406,4590,O=C(CC1C=NC=N1)CC(CF)(F)F,5,1,0.6702741940172441,True,206.066697568,3,0,1.4218,5,41.79,0,0,-6.40476,0.26
407,1229,CCSN(C=O)CC1=CC=C(O)C=C1C,6,1,0.617330070290781,True,225.08234972,3,1,2.32712,5,40.540000000000006,0,0,-7.03844,0.4
408,4075,O=C(C1=CC=CC=C1)C2=CC=CC=C2C3=CC=CC=C3,6,3,0.6281223074871519,True,258.104465068,1,0,4.584600000000004,3,17.07,0,0,-7.83728,0.73
409,8142,O=C(C)C1CCN(CCC(CC)C=C)C=N1,6,1,0.6458431889152785,True,222.173213324,3,0,2.2803000000000004,6,32.67,0,0,-6.75147,0.34
410,2238,CC(=O)CC=CC=C(SC1=NC=C(C(F)(F)F)C=C12)C2,6,2,0.8388510467915254,True,299.059169664,3,0,4.167800000000002,3,29.96,0,0,-8.86808,0.39
411,443,CC=CC#CC1C=CC=CC1C2=CC=CC(C)=C2C#N,6,2,0.6907829775761459,True,259.136099544,1,0,4.272000000000004,1,23.79,0,0,-7.23593,0.33
412,2645,O=C(C)C1C=NC(C(F)(F)F)CN1CNC=C(C=C2)C=C2CCF,6,2,0.7527531649215867,True,345.146425108,4,1,2.5481000000000007,6,44.7,0,0,-8.21471,0.33
413,3802,N#CC1CC=CC=C1C2=CC=CC=C2Cl,6,2,0.6987620912699232,True,215.050177,1,0,3.823080000000002,1,23.79,0,0,-8.00923,0.39
414,8627,COC=C(F)C1=CCOC1CCF,5,1,0.6320537378899624,True,190.080536064,2,0,2.1285,4,18.46,0,0,-5.72541,0.3
415,2951,COC1=CC=C(C)C2=C1C(COC2)C3CC(O)=CC=C3OCC,6,3,0.9118780276569792,True,316.167459248,4,1,3.999620000000003,4,47.92,0,0,-6.57915,0.35
416,4126,CCCNC(=O)CC1=CC(Br)=CC=C1C=COC2=CCOC=C2,6,2,0.7317264663969801,True,377.0626556,3,1,3.9329000000000014,7,47.56,0,0,-7.40418,0.42
417,3162,CC=CC=C(N)C=CCCC1=CC=CC(C)=N1,6,1,0.7852886394759355,True,228.16264864,2,1,3.2975200000000022,5,38.91,0,0,-7.87926,0.41
418,7034,O=C(O)C(CC)CCC1=CC(F)=CC=C1OC=CCF,6,1,0.7397909262077575,True,284.122400876,2,1,3.731100000000003,8,46.53,0,0,-7.74197,0.38
419,9407,NCC1CCCC1CCCC(CCF)F,5,1,0.6986605062621692,True,219.179856176,1,1,3.229400000000002,7,26.02,0,0,-7.16305,0.31
420,2543,O=CC=C1C=CC=C1S(=O)(=O)CCC2=CC=CC3=CC=CC=C23,6,3,0.6256835222950614,True,324.082015372,3,0,3.3761000000000028,5,51.21,0,0,-8.86998,0.43
421,3346,O=C(O)C=CC1=CC=CC=C1,6,1,0.6489204335813592,True,148.052429496,1,1,1.7844,2,37.3,0,0,-7.10615,0.8
422,4970,CNC1=NC(C(F)(F)F)=NC2=CC=CC=C12,6,2,0.8134077280578427,True,227.067031916,3,1,2.6903000000000006,1,37.81,0,0,-7.47208,0.74
423,7446,C1CC=CC(S(=O)(=O)C2=CC=CC3=CC=CC=C23)(OC)C1OC=C,6,3,0.6108413176534175,True,344.10823012,4,0,3.834900000000003,5,52.60000000000001,0,0,-8.37658,0.39
424,8653,FC=C(F)C(N)C1=NNC=C1C=CC=CC=CC=C,5,1,0.7716402383721115,True,263.12340392,2,2,3.501500000000002,6,54.7,0,0,-7.62053,0.28
425,5184,C=CNC(=O)CCC1CC2=CC=CC=C2C#C1,6,2,0.782308871369229,True,225.1153641,1,1,2.2503,4,29.1,0,0,-8.74723,0.36
426,1213,COC=CC1=CC=CC=C1C=CC2=CC=CC(Cl)=C2O,6,2,0.6439981997632892,True,286.0760574,2,1,4.833100000000004,4,29.46,0,0,-8.05022,0.45
427,9893,COC1CCCC1CC2CC=CC=C2,6,2,0.6661937397422355,True,192.15141526,1,0,3.323900000000002,3,9.23,0,0,-7.97308,0.31
428,9807,COCCCC1=CC=C(CCCNC(=O)CC2CCCCC2)C#C1,6,2,0.6615180365836104,True,329.23547923200005,2,1,3.8851800000000014,10,38.33,0,0,-8.16592,0.53
429,2370,N#CCCC1C=C(NC=C1C#N)CCCCCCC,6,1,0.6640300493945591,True,257.189197736,3,1,4.161460000000004,8,59.61,0,0,-7.05136,0.32
430,1885,C1C=CC=C(CNC2=CC(Br)=CC=C2OC(F)F)O1,6,2,0.8861729284536296,True,331.001947164,3,1,3.9327000000000014,5,30.49,0,0,-7.77035,0.41
431,2407,CC(CCCC)(O)NC1=C(C)C=CC=C1CCCC(=O)O,6,1,0.6069899339811589,True,293.199093724,3,3,3.712920000000002,9,69.56,0,0,-6.78574,0.49
432,5357,NC1CCCC1CC(CC)CCCF,5,1,0.7009109425468887,True,201.189277988,1,1,3.2798000000000016,6,26.02,0,0,-6.71949,0.3
433,467,NCC1=CC(F)=CC=C1CCCF,6,1,0.7640571830158649,True,185.101605856,1,1,2.186500000000001,4,26.02,0,0,-7.13881,0.44
434,2945,O=C(O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2C(F)F,6,2,0.9045016466300088,True,291.07069965200003,2,2,3.5747000000000018,4,66.4,0,0,-10.01247,0.69
435,5067,CNC1=CC=CC=C1C2=CC=CC=C2NC=CC3=CC(CN3)C#N,6,3,0.7815524205421517,True,316.16879664000004,4,3,3.9477800000000016,5,59.88,0,0,-7.72154,0.32
436,5838,C1C=CC=C1S(=O)(=O)C=CCCCCCC(C)F,5,1,0.6241911198099271,True,272.124629132,2,0,4.067200000000003,8,34.14,0,0,-7.53154,0.33
437,6221,OC(C1=CC=CN=N1)CC=C(Br)C=N,6,1,0.8071271012444149,True,255.00072404,4,2,1.82847,4,69.86000000000001,0,0,-7.07483,0.36
438,8588,O=C(O)C1=CN=NN1N=CC(C(F)(F)F)=NC=C(CF)F,5,1,0.6599551539214383,True,311.044165532,6,1,1.5939,5,92.73,0,0,-8.09144,0.33
439,5564,C1CSC=C1CC=C(CF)CN,5,1,0.6830737626220418,True,187.083098668,2,1,2.2519,4,26.02,0,0,-6.32918,0.24
440,7189,C#CC=NC1=NC=CC=C1C(=O)NC=C2C=CCCC2C,6,2,0.6827457533134222,True,279.137162164,3,1,3.016900000000001,3,54.35,0,0,-8.08531,0.4
441,9975,O=CCOC1=CC2=CC(CBr)=CC=C2C1=C,6,2,0.6247796413539373,True,277.994241692,2,0,3.1647000000000016,4,26.3,0,0,-8.10283,0.37
442,9343,N#CC=CC=CCS(=O)(=O)NC1=NC=CC=C1F,6,1,0.6484688300516801,True,267.04777578,4,1,1.59838,5,82.85,0,0,-7.10781,0.42
443,4318,OC1(SCOC1OCCC)F,5,1,0.7083762048288347,True,182.041293432,4,1,1.0756,3,38.69,0,0,-5.40834,0.34
444,9397,CCCC=CC=C(NC(=O)CCC(=O)C1CC=C2CCCC=C21)C=C,6,2,0.6051284635423544,True,339.21982916800005,2,1,4.934700000000005,9,46.17,0,0,-9.70593,0.3
445,4338,CCC(=O)CCC1CCCC1OCC2CCC=C2,5,2,0.6405688144623904,True,250.193280072,2,0,3.8972000000000033,7,26.3,0,0,-7.56979,0.37
446,3876,OCCCN(C)C(=O)NCC1=CC=CC=C1Cl,6,1,0.8450528288914657,True,256.097855464,2,2,1.8638,5,52.57,0,0,-6.70885,0.69
447,1764,N12C=CC=C2C=NN1CC(CF)F,5,2,0.7088961750355129,True,185.076453728,3,0,1.4433999999999998,3,22.23,0,0,-6.36159,0.3
448,7588,O=C(CC1=CC=CN1C)CN=CC#CC=CC#CC2=CC=CC=C2,6,2,0.6310496584442445,True,314.141913196,3,0,2.8188000000000013,4,34.36,0,0,-9.10248,0.43
449,9056,O=C(NC1=CC=C(C)C1C2=CC=C(C)C=C2C(C)F)CF,6,2,0.8909587435314279,True,291.143470668,1,1,4.038620000000003,4,29.1,0,0,-7.04974,0.38
450,9833,NCCCC(=O)CCC1=CC=CC=C1CC=CC=CC,6,1,0.6972853257540433,True,271.19361442,2,1,3.602000000000003,9,43.09,0,0,-7.82557,0.42
451,3418,CC=CC=C(C1=CC=CCC1O)C=C(C)CCC=CF,6,1,0.6796769862234456,True,274.173293576,1,1,4.945800000000004,6,20.23,0,0,-8.21371,0.27
452,9270,CC1=CC=CC(S(=O)(=O)N2CCC3(C)C=C(Cl)C=C3C2)C1OC,6,3,0.781461967392475,True,355.100892244,3,0,2.990600000000001,3,46.61,0,0,-7.671,0.33
453,5337,OCC1=CC=CC=C1CCCF,6,1,0.7293776041270161,True,168.095043256,1,1,2.081,4,20.23,0,0,-7.00444,0.53
454,937,O=C(C=1)CC=CC=1C=CSC=CC=CC=CCF,6,1,0.6643651005786937,True,262.08276432,2,0,4.284300000000003,6,17.07,0,0,-7.66517,0.23
455,5482,CCOC1=CC(Cl)=CC=C1C(=O)C(C2)CC(C#N)=C2N,6,2,0.8646810140019685,True,290.0822054,4,1,3.067780000000001,4,76.11,0,0,-7.79763,0.4
456,3033,NC1=CC=C(C2=CC=CCC2C(O)CC3=CC=CC=C3OOC)C1,6,3,0.6225564835060072,True,325.167793596,4,2,3.205400000000002,6,64.71000000000001,0,0,-7.27439,0.33
457,3960,CN(C)C1CC=C(C(=O)NCC2=CC=C(OC(F)F)C=C2C)C1,6,2,0.8747471502042341,True,324.164934384,3,1,2.863020000000001,6,41.57000000000001,0,0,-8.54965,0.46
458,9047,OCC(O)C(F)(F)CC1CCC2CCC(CF)C2C1,6,2,0.8127051817402189,True,280.165014636,2,2,2.777000000000001,5,40.46,0,0,-8.18913,0.28
459,4200,CC(=O)CCC=CCC(=O)NCC=1CCOC=1C#N,5,1,0.7069125228573485,True,262.131742436,4,1,1.61608,7,79.19,0,0,-7.22214,0.31
