Unnamed: 0,idx,smiles,largest_ring,num_rings,qed,no_unwanted_frags,mol_wt,num_HBA,num_HBD,logP,num_rotatable_bonds,tpsa,bridgehead_atoms,spiro_atoms,mol,score
34,9023,ClCC=C1C=CC(=O)N1CCCC2CCC3=CCCC=C32,6,3,0.691700159477329,True,303.138992004,1,0,4.344300000000004,5,20.31,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78151c0>,-9.20879
35,6365,CCC=CC1=CC=CC=C1CCC=O,6,1,0.6481818709370325,True,188.120115132,1,0,3.2413000000000016,5,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815220>,-7.40746
36,5160,N=CC1SC2=CC=CC=C2N1C(F)CCF,6,2,0.6479661178035788,True,242.068925824,3,1,3.2295700000000016,4,27.090000000000003,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815280>,-6.46122
37,6509,C1CC(CC(N)C=CN)=NC1C2=CC=CC=C2,6,2,0.8305234899563371,True,229.157897608,3,2,2.1523000000000003,4,64.4,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78152e0>,-8.5246
38,4478,O1OOCC1CC(CC)CCF,5,1,0.6026651152925154,True,178.10052255999997,3,0,2.0243,5,27.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815340>,-5.90072
39,8710,N#CC1=CC=CC=C1C2=CC=CC(N)=C2SC(CF)CF,6,2,0.6647963014137973,True,304.084575888,3,1,4.207180000000003,5,49.81,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78153a0>,-6.0647
40,3127,O=C(C)CC(F)=CC=CC1=CC(Cl)=C(O)[NH1]C1,6,1,0.7616663551394345,True,257.061884556,3,2,2.8706000000000005,4,49.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815400>,-8.287
41,1427,O=C(O)COC(=O)C1=CC=CC=C1C2=CC=CC=C2OCCF,6,2,0.7946642521014976,True,318.0903518,4,1,2.9433000000000016,7,72.83,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815460>,-6.79553
42,9958,C=CC1=CC=CC=C1C=CC=CC2=CN=C[NH1]2,6,2,0.7834365306279126,True,222.115698448,1,1,3.7793000000000014,4,28.68,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78154c0>,-8.75026
43,3544,O=C(S)C=1[NH1]C=CC=1CF,5,1,0.6304641850141919,True,159.015413032,1,2,1.5541999999999998,2,32.86,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815520>,-5.69603
44,1782,C(=O)CCC1=CC=C(N2CCCC2C)C(C)=C1,6,2,0.7420413728445092,True,231.162314292,2,0,3.1152200000000017,4,20.31,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815580>,-7.31585
45,1689,CCCC(COC)C(=O)C1=NN=C(C=C1CCCF)F,6,1,0.6549773897196368,True,286.14928432,4,0,2.763200000000001,9,52.08,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78155e0>,-6.44079
46,2662,O=C(C)C=C[NH1]C1=NC=NC1NC2=CC=C(F)C#C2,6,2,0.7998516637136699,True,258.091689192,5,2,1.2967799999999996,4,65.85,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815640>,-8.22643
47,2968,C1C=CS=C(COC2OC=C(C(F)(F)F)C(Cl)=C2)O1,6,2,0.6407138148669439,True,313.99912752,3,1,3.067500000000001,3,27.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78156a0>,-7.90921
48,3741,OC1=CC=CC=C1C(O)C(F)(F)F,6,1,0.7137971886640516,True,192.039814124,2,2,1.9879,1,40.46,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815700>,-7.37443
49,1178,OC(CC)OCC1CCCC1NC2=NC=NC=N2,6,2,0.7404111209925444,True,252.15862588,6,2,1.1971999999999998,6,80.16000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815760>,-6.79506
50,4263,CC=1OCCC=1C=2SCOC=2C3=NC4=CC=CC=C4[NH1]3,6,4,0.9151504499639916,True,286.077598688,4,1,3.646700000000002,2,47.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78157c0>,-7.42051
51,2331,CCCNC1=CC=CC=C1NC2=CC(Br)CC#C2,6,2,0.6350652628954362,True,304.057510644,2,2,3.9749000000000025,5,24.06,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815820>,-7.7345
52,6805,O=C(C=CC1=CC=CCC2C=CC=C2N)N=C1C,6,2,0.8233657335319046,True,240.126263132,2,1,2.4450000000000003,3,55.45,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815880>,-8.88125
53,9056,O=C(CC1=CC=C(Cl)N1C2=CC=C(Cl)C=C2C(C)F)CF,6,2,0.7635785870912051,True,331.034225836,2,0,4.895700000000002,5,22.0,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78158e0>,-6.83357
54,8753,CC1=CC=CC=C1C(=O)NC=CC=C(C)CC=C(F)F,6,1,0.796167035070045,True,277.127820604,1,1,4.355320000000003,5,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815940>,-9.08271
55,6218,CC=NC1=CC=CC(Cl)=C1N=CC(F)(F)CCF,6,1,0.6928756540358393,True,276.064110724,2,0,4.759400000000002,5,24.72,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78159a0>,-6.19976
56,482,O=C(C)C1C2CC=CC=C2NC3=CC=CC=C13,6,3,0.7945370171443222,True,225.1153641,2,1,3.2447000000000017,1,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815a00>,-8.01219
57,4640,NCCCC(F)C1=CC(Cl)=C(Cl)C=C1CC(=O)CCCF,6,1,0.7147788719078325,True,337.081176028,2,1,4.604200000000003,9,43.09,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815a60>,-7.01738
58,1286,CNCC(=O)CCCCC1=CC2=CC=CC=C2S1=C,6,2,0.6097873656395996,True,275.134385292,2,1,3.4498000000000024,7,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815ac0>,-8.09384
59,2433,C1CCC(N)N=C1NC(=O)C2=CC=C(Cl)C=C2CC=CCF,6,2,0.8363512946467985,True,323.120068128,3,2,3.005200000000002,4,67.47999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815b20>,-8.22785
60,9951,O=C(O)C1=CC=CC=C1C=NC(CC)CCF,6,1,0.773163281850731,True,237.116506972,2,1,2.9419000000000013,6,49.66,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815b80>,-7.51299
61,6353,C=C1C=CC=C(S(=O)(C)N2CCN(C3=NCCCC3)CC2C4)C14,6,4,0.6896539946349712,True,333.187483484,3,1,2.1463,0,35.910000000000004,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815be0>,-8.28394
62,1059,C1C=CC=C1C2=NN=CN=C2NC(=S)C(=O)CCCC(C)=CC3=CC=CC=N3,6,3,0.6757427921226564,True,391.146681292,6,1,4.192100000000003,8,80.66000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815c40>,-9.18874
63,8482,CCSC=CC=C1S=CC2=CC=CC=C12,6,2,0.6106709108818689,True,234.053692448,1,1,3.923700000000002,3,0.0,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815ca0>,-7.08179
64,6106,OCC1CCCCC1SCC=O,6,1,0.6787963616067848,True,188.087100752,3,1,1.4696,4,37.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815d00>,-5.47887
65,3472,O=CC1=CC=CC=C1C2=NC=NC=C2CCCF,6,2,0.7594073236996882,True,244.101191256,3,0,2.858200000000001,5,42.85,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815d60>,-6.49589
66,4075,O=C(C1=CC=CC=C1)C2=CC=CC=C2C3=CC=CC#C3,6,3,0.6422304874216214,True,256.088815004,1,0,4.184980000000003,3,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815dc0>,-7.9105
67,1450,CCC(=O)CCC1=NC=NC1C,5,1,0.6252748112654712,True,166.110613068,3,0,1.6171,4,41.79,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815e20>,-6.16792
68,5903,CCCC1=COC(CCCC(=O)NCC(=O)N2CCC3=CC=CC=C3O2)C1,6,3,0.7612686422176133,True,372.204907376,4,1,3.124500000000002,8,67.87,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815e80>,-9.25646
69,365,O=CCC(O)CC=C(C1=C(C(F)(F)F)NN=C1C)CF,5,1,0.6253008320864925,True,294.099140568,3,2,2.4298200000000003,6,65.97999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815ee0>,-7.04134
70,7634,COC(=O)C(C)CC1=CC(O)=CC(O)=C1OC2OC(O)=CC(O)=C2,6,2,0.6008942203032954,True,338.100167536,8,4,2.0257999999999994,5,125.68000000000002,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815f40>,-7.03244
71,2380,O=C(S)C=1SC=NC=1CCCF,5,1,0.762952907009399,True,205.003134096,3,1,2.1152,4,29.96,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7815fa0>,-5.43105
72,9058,O=C(C)CCCCCCN1C=NN=N1,5,1,0.6149101039773894,True,196.132411132,5,0,1.2126,7,60.67,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816040>,-6.11414
73,3074,OS(C)(C)CCCCC1CC=NC1CCCC(F)F,5,1,0.620014500263989,True,295.17814192400004,2,1,4.588600000000005,9,32.59,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78160a0>,-7.36929
74,5667,C=CC1N(C(=O)O)C2=NC=NC2C=C1N3CCCC3,6,3,0.7613350053358742,True,260.127325752,4,1,1.3233,2,68.5,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816100>,-7.76418
75,9820,O=C(C=CC1=CCCC1)N(C2=CC=CC=C2)C(F)(F)F,6,2,0.6001769300619215,True,281.102748728,1,0,4.205900000000002,3,20.31,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816160>,-9.40945
76,7033,CCC(CC)C(=O)NCCN(CC1CC2=CN=C(CNC)N2S1C3)C3,6,3,0.6036093036550396,True,367.240581676,5,3,1.1594999999999998,8,62.190000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78161c0>,-7.11589
77,8342,CCC1=CC2(NCCN(C3=NC=CC=N3)C2NCC4)C4(CC)C1,6,4,0.8369549009962972,True,313.226645864,5,2,2.0809,3,53.08,0,1,<rdkit.Chem.rdchem.Mol object at 0x1468d7816220>,-6.23461
78,3378,OC1C=CC=C(C2=CN=C3C=CC=CN23)[NH1]1,6,3,0.7468207958431093,True,213.090211972,4,2,1.1529999999999998,1,49.56,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816280>,-8.26342
79,4921,CC=CC=CC=CC=C(C=CCCC1COCCO1)CO,6,1,0.6967834853220853,True,290.188194692,3,1,3.345400000000002,8,38.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78162e0>,-8.4928
80,2167,COCCCC1=COC2=CC=CC=C2O1,6,2,0.7087759602808754,True,206.094294308,3,0,2.7258000000000013,4,27.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816340>,-7.06417
81,1010,O=C(CC1CCOCC1)NC(C)CC(Cl)=CCC2=CC=CC=C2,6,2,0.815525083882497,True,335.165206752,2,1,4.063300000000003,7,38.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78163a0>,-8.90408
82,7483,CCCCCCCCCCC1=CN=C(N2C=NC=N2)N=N1,6,2,0.6281224965650044,True,288.206244768,6,0,3.1355000000000013,10,69.38,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816400>,-7.41561
83,6468,O=C(O)CCC=CC1=CC=CC=C1,6,1,0.7650472615249219,True,176.083729624,1,1,2.5646000000000013,4,37.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816460>,-7.2945
84,6447,C=CCN(C)C1C=CCC1(C)CCCC(F)F,5,1,0.6134023787813208,True,243.179856176,1,0,3.874400000000003,7,3.24,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78164c0>,-6.23964
85,8809,COC1=CC=CC=C1CCCNCCC#N,6,1,0.7130068643014431,True,218.141913196,3,1,2.13108,7,45.05,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816520>,-7.05343
86,842,CC=CC=CC=CC1CC=C2C=CC=CN21,6,2,0.6430585512238767,True,211.136099544,1,0,3.7166000000000032,3,3.24,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816580>,-7.74763
87,9208,OC1=C(C(=O)NC(C)(CCCC)CCCF)C=CC1,5,1,0.7073704129270993,True,269.179107228,2,2,3.5732000000000026,8,49.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78165e0>,-8.0209
88,4784,OC(OCC=C(C1=CC=CC=C1)C(C2=CC=CC=C2)C=C(F)CCF)N,6,2,0.6558442835320272,True,359.16968541600005,3,2,4.318000000000002,9,55.48,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816640>,-7.92133
89,9820,O=C(C=CC1=CC=CS1)N(C2=CC=CC=C2)C=CCF,6,2,0.7516926837862965,True,287.078013288,2,0,4.277700000000002,5,20.31,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78166a0>,-6.94966
90,8109,OCCC=CC=C(C1=C[NH1]C=C1C(F)F)F,5,1,0.7498445204200088,True,231.087098664,1,2,3.2013000000000016,5,36.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816700>,-7.85445
91,8773,C#CC1=CC=CC=C1NC(=O)N2C=CC3=CC=CC=C32,6,3,0.6649332099722016,True,260.094963004,2,1,3.7028000000000016,1,34.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816760>,-9.68226
92,3120,CCCCCC1CCC2CCCCC21N,6,2,0.698949454250653,True,209.214349864,1,1,3.8644000000000016,4,26.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78167c0>,-8.1056
93,2655,CCC=C1C=CC(C(=O)O)=N1,5,1,0.6476217095944671,True,151.063328528,2,1,1.3757,2,49.66,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816820>,-6.27644
94,8163,C1CC=CC(NC(=O)CCCN(CC2=CCC(C3=CC=CC=C3)O2)CC)C1=N,6,3,0.635843582771817,True,381.241627232,4,2,3.988570000000003,9,65.42000000000002,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816880>,-8.91788
95,2238,OC(C)OC=CC=C(SC1=NC=C(C(F)(F)F)C=C12)C=C2,6,2,0.676775513786644,True,315.054084284,4,1,3.9718000000000018,3,42.35,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78168e0>,-8.83903
96,5055,CC1CCCC(C)N1C(C)C(=O)NC2=CC(F)=C(F)C=C2F,6,2,0.8630175599038841,True,314.160597952,2,1,3.693800000000002,3,32.34,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816940>,-9.21498
97,8108,C1CCC(CCC(F)(F)F)SN1S(=O)(=O)C2=CC=C(C)C=C2,6,2,0.7636944175498456,True,353.073105476,3,0,4.138820000000004,4,37.38,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d78169a0>,-8.71746
98,1175,CCSC1=NC=CN=C1CCCNC2CCCC=C2Cl,6,2,0.6139877818706321,True,311.122296384,4,1,3.786000000000002,7,37.81,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816a00>,-6.73369
99,8059,CCCC(C(CO)C(C)C#1)C#1,5,1,0.6097578321313842,True,152.120115132,1,1,1.6643,3,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x1468d7816a60>,-6.59842
0,2182,O=C(O)C1CSC(=O)[NH1]C1C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2,6,2,0.7715093942476172,True,373.020733468,3,2,3.922500000000001,2,66.39999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2806a0>,-7.51708
1,1404,FC(F)(F)CC(C1=CC=CC=C1)=NC2=CC=CC=C2,6,2,0.7078432337062939,True,263.092184044,1,0,4.759800000000002,3,12.36,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280760>,-8.97628
2,6303,CCC1=CC=CC=C1C=CN=O,6,1,0.6264058555606358,True,161.084063972,2,0,2.9861000000000013,3,29.43,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280820>,-7.18311
3,7519,CCN(C)C1=CC=C(O)C(C#N)C1OC2(C#N)CCCC2CCC,6,2,0.8039945525147258,True,329.210327104,5,1,3.665060000000003,6,80.28,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280880>,-6.4276
4,1424,O=C(CCC1=CCCCC1)NCC=C,6,1,0.6679389698192973,True,193.146664228,1,1,2.5692000000000004,5,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2807c0>,-7.16975
5,4187,ClCC1=NN=CN1C(=S)CN2C=NC3=CC=CC=C3O2,6,3,0.6423035455908579,True,307.02945862,7,0,2.1618000000000004,3,55.540000000000006,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280940>,-8.62745
6,6073,C=C1C=NCC1=CC2=CC=C3C=CN=CN23,6,3,0.7085896274007825,True,209.095297352,3,0,2.3583,1,29.66,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280a00>,-8.34144
7,9122,OCC1CC(C2=CC=CC=C2)=NC3=CC(F)=CC=C31,6,3,0.8757535758332596,True,255.105942288,2,1,3.4261000000000017,2,32.59,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280a60>,-10.21061
8,169,CN1CCCC1C2CCCC2CC3CCC4=CC=CC=C43,6,4,0.7823060632755671,True,283.229999928,1,0,4.617000000000004,3,3.24,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280ac0>,-8.44718
9,6010,O=C(C)S(=O)(=O)C1=NOC(C2=CC=CC=C2)=N1,6,2,0.7932355110871512,True,252.020477736,6,0,1.0568,2,90.13,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280b20>,-8.06222
10,8326,C=CNC1=CC=CC=C1,6,1,0.6291490591754626,True,119.073499288,1,1,2.242,2,12.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280b80>,-5.42291
11,5445,O=C(O)CSC=CC(C1=CC=CC=C1)SCC=O,6,1,0.7428312963035679,True,282.038436308,4,1,2.9913000000000016,8,54.37,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280be0>,-7.01626
12,1885,C1C=CC=C(CNC2=CC(Br)=CC=C2OCCF)O1,6,2,0.8640973034168897,True,327.02701904,3,1,3.6796000000000015,6,30.49,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280c40>,-6.82761
13,5903,CCCC1=CCC(CCCC(=O)NCC(=O)N2CCC3=CC=CC=C3O2)C1,6,3,0.7084909065662812,True,370.22564282,3,1,3.788100000000002,8,58.64,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280ca0>,-9.42701
14,7509,ClC1=CN=C(Cl)C=C1C=CC,6,1,0.6149222433637797,True,186.995554584,1,0,3.4215000000000018,1,12.89,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280d00>,-6.75896
15,2543,FCC1=CC=CC=C1S(=O)(=O)C=CC2=CC=CC3=CC=CC=C23,6,3,0.6928979581994125,True,326.07767894,2,0,4.753900000000003,4,34.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280d60>,-9.07768
16,9412,COC1=CC=C(NC=C2C(CCCN(C3C)CC4CC(C)=CC=C43)=NC=N2)C=C1OC,6,4,0.6552380097326017,True,420.252526264,6,1,4.816900000000005,8,58.45,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280dc0>,-9.21443
17,3399,CC1CCN(C2=CN=CC=N2)O1,6,2,0.6220452407618149,True,165.090211972,4,0,1.0068,1,38.25,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280e20>,-5.92797
18,7756,COC(=O)C1CC(O)C=CC1CC2=CC(OC)=CC(OC)=C2C,6,2,0.6659091366755875,True,320.162373868,5,1,2.28092,5,64.99000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280e80>,-7.23438
19,7553,OPPP1PPPPP1=O,6,1,0.767227620922183,True,287.842522536,2,1,4.339900000000004,2,37.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280ee0>,-3.44061
20,7858,N1C=CC=C1N2C=C(S(=O)(=O)C3=CC=CC=C3CC=C)C=CC2,6,3,0.8565135644421001,True,326.108898816,3,1,3.434700000000002,5,53.17,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280f40>,-8.16564
21,647,FC(O)COC(OC1=NCCCC1)=NCCC,6,1,0.6057380549715536,True,246.137970688,5,1,1.6559,4,63.41,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a280fa0>,-5.96391
22,5107,O=C(C=CC1=C2N=C(C(F)(F)F)CC2)NC13NCCN(C4=CC=CO4)C3C,6,4,0.7856212321348733,True,380.146010508,5,2,2.5112000000000005,1,69.87,0,1,<rdkit.Chem.rdchem.Mol object at 0x14d16a287040>,-7.19302
23,1344,CCC(F)CCCC(C1)CC2C=CCCC2=N1,6,2,0.6309754349824855,True,237.189277988,1,0,4.331900000000004,5,12.36,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2870a0>,-7.85594
24,1987,C=CC1CC=CC=C1CCC2=CC=CC3=CC=CN=C23,6,3,0.7164362243978206,True,261.151749608,1,0,4.855900000000004,4,12.89,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287100>,-9.26418
25,852,CCC1CCCC1NC(=O)N2N=NC3=CC=CN=C32,6,3,0.8944213838793734,True,259.143310164,5,1,1.9627,2,72.7,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287160>,-7.99363
26,751,COCC1CCCC1CNC(=O)C2=CC=C3C=CC=CC3=C2OCO,6,3,0.7586443025384073,True,343.17835828,4,2,2.960900000000002,7,67.79,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2871c0>,-8.8945
27,8008,CCCC1=NC=CCC1C(=O)C(C)C=CC2CC=CCC2,6,2,0.6395327992789733,True,285.209264484,2,0,4.8788000000000045,6,29.43,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287220>,-8.38126
28,4299,C=C1C=NC2=CC=CC=C2N1CC3CCCCC3,6,3,0.7520502773705934,True,240.16264864,2,0,4.302900000000003,2,15.6,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287280>,-7.08231
29,8819,CNC1=CC=CC=C1C(O)(C)OCCCC2=CC=CC=C2,6,2,0.6036896289839175,True,285.17287897600005,3,2,3.542700000000002,7,41.49,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2872e0>,-7.93644
30,8536,CCNC=1CCCC2CC=CC=12,6,2,0.6595076575085624,True,163.136099544,1,1,2.6100000000000003,2,12.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287340>,-6.83984
31,5024,CC1CCC(C(=O)OC)CN1C(=O)CCC(=O)C2=CC=C(CC3)C2C3,6,3,0.718909186864725,True,345.194008344,4,0,2.8023000000000007,5,63.68,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2873a0>,-8.86643
32,4497,OC=1SC2=CC=CC=C2N=1,6,2,0.6243115793086027,True,151.00918478,3,1,2.0019,0,33.120000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287400>,-6.1399
33,9518,NCCCC1CCCCC1C#N,6,1,0.6972610880851748,True,166.146998576,2,1,2.05528,3,49.81,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287460>,-6.2618
34,2801,OCC(C1=CC=CC=C1)C=CCC(F)F,6,1,0.7437927191008452,True,212.101271508,1,1,2.9739000000000013,5,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2874c0>,-7.86894
35,8052,COC1=CC=C(C=C1CC)C=O,6,1,0.6390906215660643,True,164.083729624,2,0,2.0701,3,26.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287520>,-6.2034
36,1005,O=S(=O)(C1=CC=CC=C1)C2=CC=CC=C2OCC(O)NC3CCOC4C3CCCC4,6,4,0.6554035319468577,True,431.176644028,6,2,3.153900000000002,7,84.86000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287580>,-9.99498
37,3657,O=C(NC1=C[NH1]C(=O)[NH1]1)CC=CC=CC(C(F)F)F,5,1,0.6915073136802941,True,275.088161284,2,3,1.7472,6,77.75,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2875e0>,-8.1625
38,9564,CC(C)C1=CC(F)=C2C(C1)CC(CCC)C2=O,6,2,0.7173381261609587,True,236.157643512,1,0,4.201400000000003,3,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287640>,-8.20456
39,5515,O=C(CC1CCCC1)CN(CF)CF,5,1,0.619974260823944,True,205.127820604,2,0,2.2918000000000003,6,20.31,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2876a0>,-6.49865
40,4295,O=CC(C)C(C)C1C=NC2=NC=NN2C1CC3=CC=CC=C3F,6,3,0.7971108136718452,True,314.15428944800004,5,0,3.0042000000000018,5,60.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287700>,-7.74163
41,7248,O=CC1=CC=CC=C1C=CCF,6,1,0.6270354957602499,True,164.063743128,1,0,2.4818000000000007,3,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287760>,-7.11441
42,7933,C1#CC=CC=C1C=CCCF,6,1,0.6177819410089423,True,148.068828508,0,0,2.6597800000000005,3,0.0,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2877c0>,-6.63365
43,9495,O=CN(C)CC(C1=CC=CC=C1)CC(CC(C2NC=CC=N2)CC3)N3,6,3,0.7478276043076719,True,340.226311516,4,2,2.1305,7,56.73,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287820>,-7.56799
44,8774,O=C(O)CCC1CCCC1CCC=O,5,1,0.6658054449086388,True,198.125594436,2,1,2.2466,6,54.37,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287880>,-6.61392
45,2783,O=C(O)C(C)CC1=NC=NN1CCCCCC,5,1,0.7054691351588512,True,239.163376912,4,1,2.1216,8,68.00999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2878e0>,-6.54875
46,2106,CC(=O)NC1=CC=CC=C1N(CC2=CC)CC=C2CCCC#N,6,2,0.8353994779042095,True,309.184112356,3,1,4.031580000000004,5,56.13,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287940>,-6.71422
47,7635,COC1=NOCC=C1C(O)C2=CC=NC=C2C3CC=CC=C3C,6,3,0.931570398004322,True,312.1473925,5,1,3.021300000000002,3,63.94,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2879a0>,-7.79103
48,4750,CNCCCCCCC1=CC=CC=C1,6,1,0.6532454813344863,True,191.167399672,1,1,3.008900000000001,7,12.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287a00>,-6.88508
49,2395,CCCCNC=CC1C=CC=CC1C2CCCN2OCCCC,6,2,0.6025161929062,True,318.26711370799995,3,1,4.444300000000004,10,24.5,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287a60>,-6.61861
